#Wavelength_Angstrom Flux_egs
7018.2999 5.369158172607423e-16
7019.5899 5.409116363525391e-16
7020.8799 5.48201026916504e-16
7022.1699 5.499113845825196e-16
7023.4599 5.372346878051758e-16
7024.7499 5.475829315185548e-16
7026.0399 5.506355667114259e-16
7027.3299 5.402062225341797e-16
7028.6199 5.486539459228516e-16
7029.9099 5.654842758178712e-16
7031.1999 5.628190612792969e-16
7032.4899 5.4749755859375e-16
7033.7799 5.637131118774414e-16
7035.0699 5.541233062744141e-16
7036.3599 5.395537185668946e-16
7037.6499 5.385773086547852e-16
7038.9399 5.435618972778321e-16
7040.2299 5.371931076049805e-16
7041.5199 5.251998138427735e-16
7042.8099 5.378364562988281e-16
7044.0999 5.334236145019532e-16
7045.3899 5.7308193206787115e-16
7046.6799 5.214678573608399e-16
7047.9699 5.377987670898438e-16
7049.2599 5.377899169921876e-16
7050.5499 5.65166130065918e-16
7051.8399 5.860759353637696e-16
7053.1299 5.490158081054688e-16
7054.4199 5.530485534667969e-16
7055.7099 5.573058319091797e-16
7056.9999 5.581903839111329e-16
7058.2899 5.371407318115235e-16
7059.5799 5.753544235229492e-16
7060.8699 5.4473369598388675e-16
7062.1599 5.445980072021485e-16
7063.4499 5.521540069580079e-16
7064.7399 5.26882667541504e-16
7066.0299 5.411986923217774e-16
7067.3199 5.50046272277832e-16
7068.6099 5.327704620361328e-16
7069.8999 5.36702003479004e-16
7071.1899 5.411384963989258e-16
7072.4799 5.539197540283204e-16
7073.7699 5.597286987304688e-16
7075.0599 5.440439605712891e-16
7076.3499 5.536233520507813e-16
7077.6399 5.650318145751953e-16
7078.9299 5.4687782287597665e-16
7080.2199 5.47555046081543e-16
7081.5099 5.608363723754883e-16
7082.7999 5.367610549926758e-16
7084.0899 5.320161819458008e-16
7085.3799 5.378149795532227e-16
7086.6699 5.59107780456543e-16
7087.9599 5.326309967041016e-16
7089.2499 5.397211074829102e-16
7090.5399 5.484962844848633e-16
7091.8299 5.336117553710938e-16
7093.1199 5.33138542175293e-16
7094.4099 5.342765808105469e-16
7095.6999 5.411563110351563e-16
7096.9899 5.468332672119141e-16
7098.2799 5.528051757812501e-16
7099.5699 5.294148254394532e-16
7100.8599 5.734385681152345e-16
7102.1499 5.679667663574219e-16
7103.4399 5.584240722656251e-16
7104.7299 5.381929397583008e-16
7106.0199 5.73719825744629e-16
7107.3099 5.444429016113282e-16
7108.5999 5.548214340209962e-16
7109.8899 5.29833106994629e-16
7111.1799 5.217534255981445e-16
7112.4699 5.441623687744141e-16
7113.7599 5.357159805297852e-16
7115.0499 5.171936798095703e-16
7116.3399 5.411971282958985e-16
7117.6299 5.477086639404298e-16
7118.9199 5.401687240600586e-16
7120.2099 5.383659744262696e-16
7121.4999 5.449467086791993e-16
7122.7899 5.451825714111329e-16
7124.0799 5.305076217651368e-16
7125.3699 5.297200393676758e-16
7126.6599 5.205677413940431e-16
7127.9499 5.105657577514649e-16
7129.2399 5.257119369506837e-16
7130.5299 5.41380729675293e-16
7131.8199 5.44159278869629e-16
7133.1099 5.138910675048828e-16
7134.3999 5.038747787475586e-16
7135.6899 5.138481903076172e-16
7136.9799 5.37572135925293e-16
7138.2699 5.339142608642578e-16
7139.5599 5.205603790283203e-16
7140.8499 5.25599250793457e-16
7142.1399 5.526678085327148e-16
7143.4299 5.548375701904297e-16
7144.7199 5.392838287353516e-16
7146.0099 5.485074996948243e-16
7147.2999 5.542027282714844e-16
7148.5899 5.502415084838867e-16
7149.8799 5.236867904663086e-16
7151.1699 5.367892837524414e-16
7152.4599 5.168354797363281e-16
7153.7499 5.47568588256836e-16
7155.0399 5.640496063232422e-16
7156.3299 5.338034439086915e-16
7157.6199 5.417514801025391e-16
7158.9099 5.175571441650391e-16
7160.1999 5.404380035400391e-16
7161.4899 5.450290298461914e-16
7162.7799 5.412649917602539e-16
7164.0699 5.327985000610352e-16
7165.3599 5.377751541137696e-16
7166.6499 5.334592056274415e-16
7167.9399 5.23309440612793e-16
7169.2299 5.234642028808594e-16
7170.5199 5.203200149536133e-16
7171.8099 5.233033752441406e-16
7173.0999 5.289015197753907e-16
7174.3899 5.328750991821289e-16
7175.6799 5.301660537719727e-16
7176.9699 5.313903808593751e-16
7178.2599 5.137156677246094e-16
7179.5499 5.028840255737305e-16
7180.8399 5.223276901245118e-16
7182.1299 5.157598114013672e-16
7183.4199 5.235010147094727e-16
7184.7099 5.044171142578125e-16
7185.9999 4.881192016601563e-16
7187.2899 4.732870483398438e-16
7188.5799 4.770602798461914e-16
7189.8699 5.129438018798829e-16
7191.1599 5.123723602294922e-16
7192.4499 4.73170166015625e-16
7193.7399 4.837090682983399e-16
7195.0299 4.988563537597657e-16
7196.3199 5.098652267456055e-16
7197.6099 5.389629745483399e-16
7198.8999 5.15029296875e-16
7200.1899 5.020939254760742e-16
7201.4799 4.785344696044923e-16
7202.7699 5.071903991699219e-16
7204.0599 5.054142379760743e-16
7205.3499 4.786041641235352e-16
7206.6399 4.874089813232422e-16
7207.9299 5.115985870361329e-16
7209.2199 4.900923919677735e-16
7210.5099 5.164052963256836e-16
7211.7999 5.215234756469727e-16
7213.0899 5.094123077392579e-16
7214.3799 5.232124710083008e-16
7215.6699 5.018136215209961e-16
7216.9599 5.168318176269532e-16
7218.2499 5.202035140991212e-16
7219.5399 5.120798110961914e-16
7220.8299 5.280363845825196e-16
7222.1199 5.457529830932618e-16
7223.4099 5.374057006835938e-16
7224.6999 5.164007186889649e-16
7225.9899 5.192036437988282e-16
7227.2799 5.161643600463868e-16
7228.5699 5.189791488647461e-16
7229.8599 5.343192291259766e-16
7231.1499 5.114841079711915e-16
7232.4399 4.968023681640625e-16
7233.7299 4.869284820556641e-16
7235.0199 4.812327957153321e-16
7236.3099 4.846673965454102e-16
7237.5999 5.152019882202149e-16
7238.8899 5.076522827148438e-16
7240.1799 5.029267883300782e-16
7241.4699 4.98756103515625e-16
7242.7599 5.076239776611329e-16
7244.0499 4.895389175415039e-16
7245.3399 5.131260681152344e-16
7246.6299 5.219686889648438e-16
7247.9199 5.0964717864990235e-16
7249.2099 5.378527069091797e-16
7250.4999 5.194884109497071e-16
7251.7899 5.21982536315918e-16
7253.0799 4.819514846801758e-16
7254.3699 4.846810150146485e-16
7255.6599 5.100460433959961e-16
7256.9499 5.1189353942871095e-16
7258.2399 5.04898910522461e-16
7259.5299 5.214822006225586e-16
7260.8199 5.432359695434571e-16
7262.1099 5.395354843139649e-16
7263.3999 5.194490814208985e-16
7264.6899 5.197243881225587e-16
7265.9799 5.224435806274414e-16
7267.2699 5.396372985839844e-16
7268.5599 5.287763595581055e-16
7269.8499 5.350163269042969e-16
7271.1399 5.272081756591797e-16
7272.4299 5.130195617675781e-16
7273.7199 4.779148483276368e-16
7275.0099 4.687885284423828e-16
7276.2999 5.033709335327148e-16
7277.5899 5.185269927978516e-16
7278.8799 5.20001335144043e-16
7280.1699 5.092174911499024e-16
7281.4599 5.002104187011719e-16
7282.7499 5.198835754394531e-16
7284.0399 5.274647140502931e-16
7285.3299 5.129258346557618e-16
7286.6199 5.263407897949219e-16
7287.9099 5.26382064819336e-16
7289.1999 5.160483169555664e-16
7290.4899 5.022857666015626e-16
7291.7799 5.131484985351563e-16
7293.0699 5.140595626831055e-16
7294.3599 4.959460830688477e-16
7295.6499 5.163975524902344e-16
7296.9399 5.13156623840332e-16
7298.2299 5.113955688476562e-16
7299.5199 5.19745330810547e-16
7300.8099 5.127192306518555e-16
7302.0999 5.573480606079102e-16
7303.3899 5.020694732666016e-16
7304.6799 4.881763458251954e-16
7305.9699 5.010396957397461e-16
7307.2599 5.238583374023438e-16
7308.5499 5.214546203613282e-16
7309.8399 5.371792221069336e-16
7311.1299 5.498412704467773e-16
7312.4199 5.070871353149414e-16
7313.7099 5.211941528320313e-16
7314.9999 4.960273361206055e-16
7316.2899 4.873213958740235e-16
7317.5799 5.323837280273438e-16
7318.8699 5.513723373413086e-16
7320.1599 5.356127929687501e-16
7321.4499 5.26786117553711e-16
7322.7399 5.276671981811524e-16
7324.0299 5.342759704589844e-16
7325.3199 5.362964248657227e-16
7326.6099 5.233957290649414e-16
7327.8999 5.127531433105469e-16
7329.1899 5.034737396240235e-16
7330.4799 4.993793106079102e-16
7331.7699 5.158775711059571e-16
7333.0599 5.228231048583985e-16
7334.3499 5.359992599487305e-16
7335.6399 5.281314849853516e-16
7336.9299 5.090272521972657e-16
7338.2199 4.949610137939453e-16
7339.5099 4.978888702392579e-16
7340.7999 5.241679763793946e-16
7342.0899 5.249433898925781e-16
7343.3799 5.25892562866211e-16
7344.6699 5.163953018188477e-16
7345.9599 5.290940093994141e-16
7347.2499 5.312677764892578e-16
7348.5399 5.552624511718751e-16
7349.8299 5.170798110961914e-16
7351.1199 5.322116470336914e-16
7352.4099 5.322275924682618e-16
7353.6999 5.084465408325196e-16
7354.9899 5.222327041625977e-16
7356.2799 5.307053756713867e-16
7357.5699 5.259545516967774e-16
7358.8599 5.256080627441406e-16
7360.1499 5.296675872802735e-16
7361.4399 5.276561355590821e-16
7362.7299 5.24928207397461e-16
7364.0199 5.280601501464844e-16
7365.3099 5.180892562866211e-16
7366.5999 5.126883697509766e-16
7367.8899 4.828119659423829e-16
7369.1799 4.898256301879883e-16
7370.4699 4.966905212402344e-16
7371.7599 4.909807968139648e-16
7373.0499 5.131257629394532e-16
7374.3399 5.284896850585938e-16
7375.6299 5.233015060424805e-16
7376.9199 5.149261856079102e-16
7378.2099 5.207222747802734e-16
7379.4999 5.062965393066407e-16
7380.7899 5.083843994140625e-16
7382.0799 5.048344802856446e-16
7383.3699 5.102927398681641e-16
7384.6599 5.244597625732423e-16
7385.9499 5.056005477905274e-16
7387.2399 5.277286911010742e-16
7388.5299 5.086026000976563e-16
7389.8199 5.260606002807617e-16
7391.1099 5.207492446899414e-16
7392.3999 5.045674514770508e-16
7393.6899 4.83154296875e-16
7394.9799 4.941657257080079e-16
7396.2699 5.153829193115235e-16
7397.5599 5.157976531982422e-16
7398.8499 5.07095947265625e-16
7400.1399 4.923672485351563e-16
7401.4299 4.978577423095703e-16
7402.7199 5.431088256835938e-16
7404.0099 5.493138504028321e-16
7405.2999 5.102816009521485e-16
7406.5899 5.322196578979492e-16
7407.8799 5.21533088684082e-16
7409.1699 5.080191802978516e-16
7410.4599 4.943002319335938e-16
7411.7499 5.12429428100586e-16
7413.0399 5.291456604003906e-16
7414.3299 5.067835998535157e-16
7415.6199 5.004767227172852e-16
7416.9099 5.18122787475586e-16
7418.1999 5.174863052368165e-16
7419.4899 5.060830307006836e-16
7420.7799 5.140096282958984e-16
7422.0699 5.216675186157227e-16
7423.3599 5.043179702758789e-16
7424.6499 4.951498413085938e-16
7425.9399 4.982831954956055e-16
7427.2299 4.935105514526368e-16
7428.5199 5.028344726562501e-16
7429.8099 5.221820449829102e-16
7431.0999 5.050407791137696e-16
7432.3899 4.994219207763672e-16
7433.6799 5.008926010131836e-16
7434.9699 5.071422958374024e-16
7436.2599 4.984300231933594e-16
7437.5499 4.831640243530274e-16
7438.8399 4.895090866088868e-16
7440.1299 4.929288482666016e-16
7441.4199 5.098252105712891e-16
7442.7099 5.209835433959961e-16
7443.9999 5.3800128936767585e-16
7445.2899 5.231760025024414e-16
7446.5799 5.388473892211914e-16
7447.8699 5.214910888671876e-16
7449.1599 5.171945953369141e-16
7450.4499 5.174900054931641e-16
7451.7399 5.15045394897461e-16
7453.0299 5.050764083862305e-16
7454.3199 5.280386352539063e-16
7455.6099 5.314593887329102e-16
7456.8999 5.272589111328126e-16
7458.1899 5.209749984741211e-16
7459.4799 5.1367023468017585e-16
7460.7699 5.237757110595703e-16
7462.0599 5.246385955810548e-16
7463.3499 4.980825042724609e-16
7464.6399 4.968279266357422e-16
7465.9299 5.187809753417969e-16
7467.2199 5.229541778564453e-16
7468.5099 5.104723739624023e-16
7469.7999 4.988145828247071e-16
7471.0899 5.059654998779297e-16
7472.3799 4.989429092407227e-16
7473.6699 4.908881759643555e-16
7474.9599 5.054932403564454e-16
7476.2499 4.961905670166016e-16
7477.5399 4.838868713378907e-16
7478.8299 5.011410522460938e-16
7480.1199 5.18802375793457e-16
7481.4099 4.85246810913086e-16
7482.6999 4.974271392822266e-16
7483.9899 5.116365051269532e-16
7485.2799 5.186552810668945e-16
7486.5699 5.269771194458008e-16
7487.8599 5.124715805053712e-16
7489.1499 4.701039505004883e-16
7490.4399 5.012656402587891e-16
7491.7299 4.978332138061524e-16
7493.0199 5.248406600952149e-16
7494.3099 4.91956901550293e-16
7495.5999 4.965007781982422e-16
7496.8899 5.168378448486328e-16
7498.1799 5.182531356811524e-16
7499.4699 4.938102722167969e-16
7500.7599 5.057685852050782e-16
7502.0499 5.18492889404297e-16
7503.3399 5.081939697265625e-16
7504.6299 5.204414749145508e-16
7505.9199 5.162553024291992e-16
7507.2099 5.078989791870118e-16
7508.4999 5.291989898681641e-16
7509.7899 5.253150939941406e-16
7511.0799 5.062497329711915e-16
7512.3699 5.151882934570313e-16
7513.6599 5.19283676147461e-16
7514.9499 5.031360626220704e-16
7516.2399 4.950856018066407e-16
7517.5299 5.06511573791504e-16
7518.8199 5.145287704467774e-16
7520.1099 5.148104095458984e-16
7521.3999 5.010176086425782e-16
7522.6899 4.944576263427735e-16
7523.9799 4.87555160522461e-16
7525.2699 4.974208450317383e-16
7526.5599 5.170478057861328e-16
7527.8499 5.048533630371095e-16
7529.1399 5.186091232299805e-16
7530.4299 5.159385299682618e-16
7531.7199 5.101033020019532e-16
7533.0099 5.109880447387696e-16
7534.2999 5.131615447998047e-16
7535.5899 5.09841423034668e-16
7536.8799 4.950945663452149e-16
7538.1699 5.204150772094727e-16
7539.4599 5.218216705322266e-16
7540.7499 5.420380783081055e-16
7542.0399 5.431814193725586e-16
7543.3299 5.407889175415039e-16
7544.6199 5.246773910522461e-16
7545.9099 5.210819244384766e-16
7547.1999 5.23565788269043e-16
7548.4899 5.300971603393555e-16
7549.7799 5.306380462646485e-16
7551.0699 5.157140350341797e-16
7552.3599 5.224290847778321e-16
7553.6499 5.250545883178712e-16
7554.9399 4.999162673950196e-16
7556.2299 4.921864700317383e-16
7557.5199 5.163191223144531e-16
7558.8099 5.269136047363281e-16
7560.0999 5.195863723754884e-16
7561.3899 5.230915069580078e-16
7562.6799 5.170287322998047e-16
7563.9699 5.138425064086914e-16
7565.2599 5.183960342407227e-16
7566.5499 4.979096603393555e-16
7567.8399 5.046329879760742e-16
7569.1299 5.155928802490235e-16
7570.4199 5.19229736328125e-16
7571.7099 5.318305969238281e-16
7572.9999 4.98844108581543e-16
7574.2899 5.127367019653321e-16
7575.5799 5.05862045288086e-16
7576.8699 4.967460250854493e-16
7578.1599 4.954540252685547e-16
7579.4499 5.216795730590821e-16
7580.7399 5.161820983886719e-16
7582.0299 5.199168014526367e-16
7583.3199 5.019558715820313e-16
7584.6099 5.046159744262696e-16
7585.8999 5.01496696472168e-16
7587.1899 5.032435989379883e-16
7588.4799 5.361042022705078e-16
7589.7699 5.356224441528321e-16
7591.0599 5.136883163452149e-16
7592.3499 5.023768615722656e-16
7593.6399 4.2347034454345705e-16
7594.9299 3.47118034362793e-16
7596.2199 2.9987287521362304e-16
7597.5099 2.6204938888549805e-16
7598.7999 2.3572690963745116e-16
7600.0899 2.0815340042114258e-16
7601.3799 1.7824092864990235e-16
7602.6699 1.607665252685547e-16
7603.9599 1.4642091751098635e-16
7605.2499 1.43999662399292e-16
7606.5399 1.5075286865234376e-16
7607.8299 1.4822171211242678e-16
7609.1199 1.618597412109375e-16
7610.4099 1.7660930633544924e-16
7611.6999 1.9241798400878907e-16
7612.9899 2.3758132934570315e-16
7614.2799 2.551963996887207e-16
7615.5699 2.985815048217774e-16
7616.8599 3.5209743499755863e-16
7618.1499 4.0969306945800784e-16
7619.4399 4.1774696350097657e-16
7620.7299 3.9851287841796876e-16
7622.0199 3.610160827636719e-16
7623.3099 2.9770313262939455e-16
7624.5999 2.9580698013305665e-16
7625.8899 2.803999137878418e-16
7627.1799 2.570631217956543e-16
7628.4699 2.7093955993652347e-16
7629.7599 2.551684379577637e-16
7631.0499 2.7442188262939457e-16
7632.3399 2.671419143676758e-16
7633.6299 2.7166261672973633e-16
7634.9199 2.8967081069946293e-16
7636.2099 2.8353393554687504e-16
7637.4999 2.9345266342163086e-16
7638.7899 3.0020360946655275e-16
7640.0799 3.0410017013549807e-16
7641.3699 3.1378984451293947e-16
7642.6599 3.266624450683594e-16
7643.9499 3.3094062805175786e-16
7645.2399 3.276970672607422e-16
7646.5299 3.3977718353271486e-16
7647.8199 3.6152526855468755e-16
7649.1099 3.566506958007813e-16
7650.3999 3.4044521331787113e-16
7651.6899 3.587801742553711e-16
7652.9799 3.681012344360352e-16
7654.2699 3.756624984741211e-16
7655.5599 3.7065933227539066e-16
7656.8499 3.793306350708008e-16
7658.1399 4.0230068206787114e-16
7659.4299 3.9306453704833985e-16
7660.7199 3.9533306121826176e-16
7662.0099 3.9478935241699223e-16
7663.2999 4.3151130676269534e-16
7664.5899 4.1867336273193363e-16
7665.8799 4.042585372924805e-16
7667.1699 4.2232658386230473e-16
7668.4599 4.492289733886719e-16
7669.7499 4.376657867431641e-16
7671.0399 4.188565063476563e-16
7672.3299 4.392874526977539e-16
7673.6199 4.397598266601563e-16
7674.9099 4.421097564697266e-16
7676.1999 4.594980239868165e-16
7677.4899 4.3765254974365236e-16
7678.7799 4.178673553466797e-16
7680.0699 4.3889343261718755e-16
7681.3599 4.4362155914306643e-16
7682.6499 4.2494873046875004e-16
7683.9399 4.399645233154297e-16
7685.2299 4.504445266723633e-16
7686.5199 4.4135158538818363e-16
7687.8099 4.397148132324219e-16
7689.0999 4.457847213745118e-16
7690.3899 4.391537857055664e-16
7691.6799 4.464447021484375e-16
7692.9699 4.791548919677735e-16
7694.2599 4.764635467529297e-16
7695.5499 4.658267211914063e-16
7696.8399 4.368072509765625e-16
7698.1299 4.454533004760743e-16
7699.4199 4.47475700378418e-16
7700.7099 4.4302673339843755e-16
7701.9999 4.498430252075196e-16
7703.2899 4.607294082641602e-16
7704.5799 4.455116653442383e-16
7705.8699 4.3552192687988283e-16
7707.1599 4.525458526611328e-16
7708.4499 4.462928771972656e-16
7709.7399 4.2703918457031253e-16
7711.0299 4.1500076293945316e-16
7712.3199 4.278074645996094e-16
7713.6099 4.69039421081543e-16
7714.8999 4.701579666137696e-16
7716.1899 4.1758403778076175e-16
7717.4799 4.525922775268555e-16
7718.7699 4.561967086791992e-16
7720.0599 4.479548645019532e-16
7721.3499 4.57416114807129e-16
7722.6399 4.3711250305175782e-16
7723.9299 4.430558776855469e-16
7725.2199 4.607259750366211e-16
7726.5099 4.613894653320312e-16
7727.7999 4.597482681274415e-16
7729.0899 4.571791458129883e-16
7730.3799 4.281898880004883e-16
7731.6699 4.2893074035644534e-16
7732.9599 4.523609924316407e-16
7734.2499 4.362271499633789e-16
7735.5399 4.369465255737305e-16
7736.8299 4.498102569580078e-16
7738.1199 4.4006156921386723e-16
7739.4099 4.1764762878417974e-16
7740.6999 4.3034755706787114e-16
7741.9899 4.455420684814454e-16
7743.2799 4.517650222778321e-16
7744.5699 4.451855468750001e-16
7745.8599 4.328886413574219e-16
7747.1499 4.682789993286133e-16
7748.4399 4.43863525390625e-16
7749.7299 4.0996063232421876e-16
7751.0199 4.1348503112792974e-16
7752.3099 4.66593132019043e-16
7753.5999 4.646107482910156e-16
7754.8899 4.606252670288087e-16
7756.1799 4.457510375976563e-16
7757.4699 4.511647033691407e-16
7758.7599 4.128812026977539e-16
7760.0499 4.0585361480712895e-16
7761.3399 4.202334594726563e-16
7762.6299 4.229572677612305e-16
7763.9199 4.536777496337891e-16
7765.2099 4.656937408447266e-16
7766.4999 4.480937957763672e-16
7767.7899 4.48010368347168e-16
7769.0799 4.693606567382813e-16
7770.3699 4.486448287963867e-16
7771.6599 4.3843757629394534e-16
7772.9499 4.46534652709961e-16
7774.2399 4.4324733734130864e-16
7775.5299 4.444562530517578e-16
7776.8199 4.549716186523438e-16
7778.1099 4.682960891723633e-16
7779.3999 4.525584411621094e-16
7780.6899 4.4196151733398443e-16
7781.9799 4.466060256958009e-16
7783.2699 4.62059440612793e-16
7784.5599 4.2438720703125e-16
7785.8499 4.555739212036133e-16
7787.1399 4.533606719970703e-16
7788.4299 4.513864135742188e-16
7789.7199 4.614852142333985e-16
7791.0099 4.096716690063477e-16
7792.2999 4.1746711730957034e-16
7793.5899 4.534701919555665e-16
7794.8799 4.4138919830322267e-16
7796.1699 4.684732437133789e-16
7797.4599 4.585437393188477e-16
7798.7499 4.348197174072266e-16
7800.0399 4.509526062011719e-16
7801.3299 4.4174823760986333e-16
7802.6199 4.3877643585205084e-16
7803.9099 4.4050559997558597e-16
7805.1999 4.463209533691407e-16
7806.4899 4.495853424072266e-16
7807.7799 4.4124797821044926e-16
7809.0699 4.502064514160157e-16
7810.3599 4.456360626220703e-16
7811.6499 4.425589752197266e-16
7812.9399 4.407870483398438e-16
7814.2299 4.2848552703857426e-16
7815.5199 4.3800464630126957e-16
7816.8099 4.514021301269532e-16
7818.0999 4.497016525268555e-16
7819.3899 4.482054138183594e-16
7820.6799 4.353034591674805e-16
7821.9699 4.2215721130371098e-16
7823.2599 4.156490325927735e-16
7824.5499 4.720535659790039e-16
7825.8399 4.626205444335937e-16
7827.1299 4.733395385742188e-16
7828.4199 4.622197723388673e-16
7829.7099 4.448325347900391e-16
7830.9999 4.548823928833008e-16
7832.2899 4.542935562133789e-16
7833.5799 4.3824645996093755e-16
7834.8699 4.616726303100586e-16
7836.1599 4.553238296508789e-16
7837.4499 4.762865447998047e-16
7838.7399 4.596895599365235e-16
7840.0299 4.4103080749511724e-16
7841.3199 4.2871017456054693e-16
7842.6099 4.117157363891602e-16
7843.8999 4.499405670166016e-16
7845.1899 4.541097259521485e-16
7846.4799 4.632547760009766e-16
7847.7699 4.434870529174805e-16
7849.0599 4.51091537475586e-16
7850.3499 4.556402969360351e-16
7851.6399 4.454460144042969e-16
7852.9299 4.711473464965821e-16
7854.2199 4.945476150512696e-16
7855.5099 5.173482131958008e-16
7856.7999 4.932503890991211e-16
7858.0899 4.491638946533204e-16
7859.3799 4.460420227050782e-16
7860.6699 4.4305408477783204e-16
7861.9599 4.495929336547852e-16
7863.2499 4.741422271728516e-16
7864.5399 4.777069473266602e-16
7865.8299 4.704669952392578e-16
7867.1199 4.391294097900391e-16
7868.4099 4.667911911010742e-16
7869.6999 4.668301010131836e-16
7870.9899 4.952259063720703e-16
7872.2798 4.598799514770508e-16
7873.5698 4.907544708251954e-16
7874.8598 4.898064041137695e-16
7876.1498 4.820539474487305e-16
7877.4398 4.580749893188477e-16
7878.7298 4.559189605712891e-16
7880.0198 4.784910202026368e-16
7881.3098 4.625254058837891e-16
7882.5998 4.66108512878418e-16
7883.8898 4.562839889526367e-16
7885.1798 4.753759384155274e-16
7886.4698 4.587218093872071e-16
7887.7598 4.592087936401368e-16
7889.0498 4.457800292968751e-16
7890.3398 4.923589324951172e-16
7891.6298 4.917967224121094e-16
7892.9198 4.827690505981445e-16
7894.2098 4.754393005371094e-16
7895.4998 4.683868789672852e-16
7896.7898 4.645304489135742e-16
7898.0798 4.731039047241212e-16
7899.3698 4.860766983032227e-16
7900.6598 4.802583694458008e-16
7901.9498 4.848237228393555e-16
7903.2398 4.921256256103516e-16
7904.5298 4.779928207397461e-16
7905.8198 4.77176856994629e-16
7907.1098 4.713842010498048e-16
7908.3998 4.944140625e-16
7909.6898 4.79139404296875e-16
7910.9798 4.775897598266602e-16
7912.2698 4.768423843383789e-16
7913.5598 4.684731292724609e-16
7914.8498 5.031708145141602e-16
7916.1398 4.479069519042969e-16
7917.4298 4.625392150878907e-16
7918.7198 4.818439483642578e-16
7920.0098 4.699309539794922e-16
7921.2998 4.937540817260742e-16
7922.5898 4.594673538208008e-16
7923.8798 4.744089508056641e-16
7925.1698 4.722062301635743e-16
7926.4598 4.717074966430664e-16
7927.7498 4.694326400756836e-16
7929.0398 4.64834098815918e-16
7930.3298 4.711794281005859e-16
7931.6198 4.800140762329102e-16
7932.9098 5.183216094970703e-16
7934.1998 5.078432083129883e-16
7935.4898 4.883427429199219e-16
7936.7798 4.900028610229492e-16
7938.0698 4.923691940307617e-16
7939.3598 4.892193603515626e-16
7940.6498 4.876975250244141e-16
7941.9398 4.996018600463867e-16
7943.2298 5.153672027587891e-16
7944.5198 5.122100448608399e-16
7945.8098 5.010272979736328e-16
7947.0998 5.151763916015625e-16
7948.3898 4.980580520629883e-16
7949.6798 4.836399078369141e-16
7950.9698 4.917430114746094e-16
7952.2598 5.045042037963867e-16
7953.5498 5.083066177368164e-16
7954.8398 5.30041618347168e-16
7956.1298 5.016658020019532e-16
7957.4198 4.996149063110352e-16
7958.7098 5.2224365234375e-16
7959.9998 4.99664192199707e-16
7961.2898 5.009400177001954e-16
7962.5798 4.883316421508789e-16
7963.8698 4.497823715209962e-16
7965.1598 4.689750289916993e-16
7966.4498 4.833518218994141e-16
7967.7398 4.849403381347657e-16
7969.0298 4.773702239990234e-16
7970.3198 4.986963653564454e-16
7971.6098 4.705985260009766e-16
7972.8998 4.734416961669923e-16
7974.1898 4.813410568237305e-16
7975.4798 5.056604766845704e-16
7976.7698 5.146403121948243e-16
7978.0598 4.954622650146485e-16
7979.3498 5.047350311279297e-16
7980.6398 5.036486053466797e-16
7981.9298 4.961441421508789e-16
7983.2198 5.268225479125977e-16
7984.5098 5.204096984863281e-16
7985.7998 5.071771621704102e-16
7987.0898 5.240887069702149e-16
7988.3798 5.18786849975586e-16
7989.6698 5.175441741943359e-16
7990.9598 4.968021011352539e-16
7992.2498 4.808407974243165e-16
7993.5398 4.949934768676758e-16
7994.8298 5.207465744018555e-16
7996.1198 5.21270866394043e-16
7997.4098 5.083050537109376e-16
7998.6998 4.932506561279297e-16
7999.9898 5.316490936279297e-16
8001.2798 5.228269958496094e-16
8002.5698 5.022072601318359e-16
8003.8598 5.357344818115234e-16
8005.1498 5.35799674987793e-16
8006.4398 5.08754997253418e-16
8007.7298 5.206932830810547e-16
8009.0198 5.171792984008789e-16
8010.3098 5.195250701904297e-16
8011.5998 5.169429016113281e-16
8012.8898 5.047535324096681e-16
8014.1798 5.210048294067383e-16
8015.4698 5.379585647583008e-16
8016.7598 5.255429077148438e-16
8018.0498 4.993063735961914e-16
8019.3398 4.948441314697266e-16
8020.6298 5.043374252319336e-16
8021.9198 5.026370239257812e-16
8023.2098 4.974712371826172e-16
8024.4998 4.880599975585938e-16
8025.7898 5.178019714355469e-16
8027.0798 5.248446655273438e-16
8028.3698 5.119926834106445e-16
8029.6598 5.453673171997071e-16
8030.9498 5.546144485473634e-16
8032.2398 5.153110504150391e-16
8033.5298 5.249587249755859e-16
8034.8198 5.04571762084961e-16
8036.1098 4.860023498535157e-16
8037.3998 5.279547882080078e-16
8038.6898 5.233950424194336e-16
8039.9798 5.246094131469727e-16
8041.2698 5.283148956298829e-16
8042.5598 5.262506484985352e-16
8043.8498 5.288129425048828e-16
8045.1398 5.296949768066407e-16
8046.4298 5.260881805419922e-16
8047.7198 5.473203277587891e-16
8049.0098 5.153097534179688e-16
8050.2998 5.064938735961914e-16
8051.5898 5.172740173339844e-16
8052.8798 5.17982521057129e-16
8054.1698 5.102080917358399e-16
8055.4598 5.053921508789062e-16
8056.7498 5.195770263671876e-16
8058.0398 5.164192962646485e-16
8059.3298 4.860386657714844e-16
8060.6198 4.828851318359375e-16
8061.9098 4.998535156250001e-16
8063.1998 4.917688369750977e-16
8064.4898 4.959400939941406e-16
8065.7798 5.1961639404296875e-16
8067.0698 5.410153198242188e-16
8068.3598 5.311248397827149e-16
8069.6498 5.22647819519043e-16
8070.9398 5.127667999267578e-16
