# OBJECT: AT2019zeu
# TELESCOPE: MMT
# INSTRUMENT: BC
# DATE-OBS: 2020-02-19
# MJD: 58898.32140046
# EXPTIME: 2100
# SLIT: 1.0x180
# DISPERSER: 300GPM
# SOURCE: FLEET
# FILTER: CLEAR
# FLUX_STANDARD: BD332642
# EXTINCTION_CORRECTED: NO
# PHOTOMETRY_CALIBRATED: NO
# FLUX_UNITS: erg/cm2/s/A
# QUALITY: 
# COMMENT: 
Wavelength Flux Sigma
7.225141047000000071e+03 2.025022000000000101e-16 2.309224000000000001e-17
7.227095454999999674e+03 1.349953999999999897e-16 2.060488000000000094e-17
7.229049877000000379e+03 9.728271000000000518e-17 1.882564000000000146e-17
7.231004312000000027e+03 1.334571000000000076e-16 2.364559999999999997e-17
7.232958760999999868e+03 1.827130999999999988e-16 2.229293000000000021e-17
7.234913222999999562e+03 1.736787000000000063e-16 2.522073000000000092e-17
7.236867698000000019e+03 2.835179000000000034e-16 2.757375000000000013e-17
7.238822188000000097e+03 1.611756999999999982e-16 2.726909000000000101e-17
7.240776689999999689e+03 1.713899000000000035e-16 2.482189999999999886e-17
7.242731206999999813e+03 1.813812999999999887e-16 2.553978000000000078e-17
7.244685736000000361e+03 2.440137000000000192e-16 3.367140999999999916e-17
7.246640279000000191e+03 2.398647000000000083e-16 2.686012000000000033e-17
7.248594836000000214e+03 1.680795000000000030e-16 2.391234000000000075e-17
7.250549406000000090e+03 1.765461999999999982e-16 2.551784000000000041e-17
7.252503990000000158e+03 1.671021999999999920e-16 2.173592000000000105e-17
7.254458587000000080e+03 1.657423000000000121e-16 2.018535000000000022e-17
7.256413198000000193e+03 2.145586000000000102e-16 2.604001999999999959e-17
7.258367822000000160e+03 1.948546000000000109e-16 2.402670999999999994e-17
7.260322460000000319e+03 1.895008000000000016e-16 2.264795999999999947e-17
7.262277111000000332e+03 2.018626999999999975e-16 2.352197000000000088e-17
7.264231775999999627e+03 1.970681999999999942e-16 2.602057999999999902e-17
7.266186453999999685e+03 1.668811999999999930e-16 2.095624000000000151e-17
7.268141145999999935e+03 1.895092999999999997e-16 2.546656000000000079e-17
7.270095851000000039e+03 2.371706000000000066e-16 2.660441999999999945e-17
7.272050570000000334e+03 1.097722000000000051e-16 1.794117000000000050e-17
7.274005301999999574e+03 1.276858000000000020e-16 2.284601000000000128e-17
7.275960046999999577e+03 2.754071000000000019e-16 2.603524999999999865e-17
7.277914807000000110e+03 2.128454000000000122e-16 2.549899999999999967e-17
7.279869579000000158e+03 9.236014999999999615e-17 1.896022999999999945e-17
7.281824365000000398e+03 1.357351999999999894e-16 2.612145000000000055e-17
7.283779164999999921e+03 1.514505000000000093e-16 2.677721000000000082e-17
7.285733978000000207e+03 2.342256999999999970e-16 2.690619000000000120e-17
7.287688804000000346e+03 2.051198000000000046e-16 2.380638000000000043e-17
7.289643643999999767e+03 2.171217000000000054e-16 2.269004000000000072e-17
7.291598498000000291e+03 1.749358000000000056e-16 2.394292999999999991e-17
7.293553364999999758e+03 1.667702000000000095e-16 2.188322000000000026e-17
7.295508244999999988e+03 2.238474999999999854e-16 2.492828000000000060e-17
7.297463139000000410e+03 2.310422999999999836e-16 2.318334000000000101e-17
7.299418045999999777e+03 2.083969000000000100e-16 2.564129000000000109e-17
7.301372967000000244e+03 2.050835999999999893e-16 2.070976999999999977e-17
7.303327900999999656e+03 2.416937999999999950e-16 2.552254999999999983e-17
7.305282849000000169e+03 2.085923999999999903e-16 2.581681000000000091e-17
7.307237809999999627e+03 1.850851999999999926e-16 2.424679999999999951e-17
7.309192785000000185e+03 2.063129999999999960e-16 2.399383000000000015e-17
7.311147772999999688e+03 1.292475999999999932e-16 2.001710000000000113e-17
7.313102773999999954e+03 2.389142999999999860e-16 2.498305000000000050e-17
7.315057789000000412e+03 1.459318999999999900e-16 2.362423999999999995e-17
7.317012818000000152e+03 7.996847000000000016e-17 1.790054000000000012e-17
7.318967859999999746e+03 2.615336000000000241e-16 2.192097999999999966e-17
7.320922915000000103e+03 1.315069000000000070e-16 2.012501999999999986e-17
7.322877983999999742e+03 1.442954999999999946e-16 2.094979000000000106e-17
7.324833066000000144e+03 1.356883000000000024e-16 2.333596000000000074e-17
7.326788161999999829e+03 2.685921999999999905e-16 2.144258000000000073e-17
7.328743271000000277e+03 2.308138000000000036e-16 3.269030000000000238e-17
7.330698392999999669e+03 1.234392999999999930e-16 2.055295999999999945e-17
7.332653529000000162e+03 1.957044000000000015e-16 2.526990999999999961e-17
7.334608678999999938e+03 1.997885000000000120e-16 2.691939000000000048e-17
7.336563841000000139e+03 2.442517999999999963e-16 2.731700000000000032e-17
7.338519017999999960e+03 1.838042000000000069e-16 2.224067000000000139e-17
7.340474207000000206e+03 2.234024999999999851e-16 3.530863000000000099e-17
7.342429411000000073e+03 1.787031999999999906e-16 2.310879000000000012e-17
7.344384627000000364e+03 1.681411000000000058e-16 2.062920999999999933e-17
7.346339856999999938e+03 1.098969999999999939e-16 1.911537000000000154e-17
7.348295100999999704e+03 2.197321999999999963e-16 2.418603000000000133e-17
7.350250356999999894e+03 2.507236999999999842e-16 2.686304999999999974e-17
7.352205627999999706e+03 1.911281999999999904e-16 2.290395999999999873e-17
7.354160910999999942e+03 1.810650999999999965e-16 2.362321999999999870e-17
7.356116208000000370e+03 2.086109999999999941e-16 2.298424999999999847e-17
7.358071519000000080e+03 1.418159000000000036e-16 2.718851000000000109e-17
7.360026842999999644e+03 2.944085000000000093e-16 3.052408999999999795e-17
7.361982179999999971e+03 1.607840999999999979e-16 1.622286999999999940e-17
7.363937530999999581e+03 2.749358000000000035e-16 3.018995000000000012e-17
7.365892894999999953e+03 1.939584999999999991e-16 2.225447999999999870e-17
7.367848272999999608e+03 2.196734999999999890e-16 2.280762999999999949e-17
7.369803664000000026e+03 2.437276000000000065e-16 2.801383999999999699e-17
7.371759068000000298e+03 2.203580999999999923e-16 2.591428000000000136e-17
7.373714485999999852e+03 1.464696999999999965e-16 2.403179000000000053e-17
7.375669917000000169e+03 1.605287000000000046e-16 2.240703999999999999e-17
7.377625361000000339e+03 1.399184000000000058e-16 2.176623999999999951e-17
7.379580818999999792e+03 2.131545000000000008e-16 2.462970999999999896e-17
7.381536291000000347e+03 2.631732999999999923e-16 2.735005999999999851e-17
7.383491775999999845e+03 1.564852000000000061e-16 1.946196999999999937e-17
7.385447274000000107e+03 2.115282000000000113e-16 2.533030999999999969e-17
7.387402785000000222e+03 2.291942999999999977e-16 2.217562999999999854e-17
7.389358309999999619e+03 1.747211999999999882e-16 2.097004000000000062e-17
7.391313849000000118e+03 2.552100999999999914e-16 2.567901000000000154e-17
7.393269400000000132e+03 2.063535000000000013e-16 2.635689000000000058e-17
7.395224965000000338e+03 2.192128000000000050e-16 2.646016000000000142e-17
7.397180543999999827e+03 2.327531000000000192e-16 2.628471000000000133e-17
7.399136136000000079e+03 1.892357000000000045e-16 2.411096999999999983e-17
7.401091741000000184e+03 1.849675999999999894e-16 2.524012000000000125e-17
7.403047359999999571e+03 1.829116000000000059e-16 2.388418999999999987e-17
7.405002991999999722e+03 1.495097999999999993e-16 2.022849999999999987e-17
7.406958636999999726e+03 1.836723999999999965e-16 2.485049999999999885e-17
7.408914295999999922e+03 2.317769999999999894e-16 2.764255999999999907e-17
7.410869967999999972e+03 2.021813000000000013e-16 2.353253999999999912e-17
7.412825652999999875e+03 1.112826999999999880e-16 2.012823999999999945e-17
7.414781351999999970e+03 1.947626000000000086e-16 2.490445999999999975e-17
7.416737063999999918e+03 1.056087999999999984e-16 1.864732000000000040e-17
7.418692790000000059e+03 1.257905000000000025e-16 2.381920999999999854e-17
7.420648529000000053e+03 1.833907000000000052e-16 2.531447000000000116e-17
7.422604280999999901e+03 1.548262999999999941e-16 2.401252000000000017e-17
7.424560046999999940e+03 1.564419000000000119e-16 3.074148999999999804e-17
7.426515825999999834e+03 2.548490000000000219e-16 2.491919999999999911e-17
7.428471617999999580e+03 2.125902000000000076e-16 3.382599999999999858e-17
7.430427424000000428e+03 1.985626999999999981e-16 2.159641999999999960e-17
7.432383243000000220e+03 2.065439999999999943e-16 2.689601999999999873e-17
7.434339076000000205e+03 2.154694999999999950e-16 2.459872999999999915e-17
7.436294922000000042e+03 2.397618999999999784e-16 2.786769999999999848e-17
7.438250780999999733e+03 1.514790999999999877e-16 2.197234999999999849e-17
7.440206653000000188e+03 2.011096000000000011e-16 2.729261999999999861e-17
7.442162538999999924e+03 1.515577999999999933e-16 2.283935999999999986e-17
7.444118438000000424e+03 1.846605999999999925e-16 2.574732999999999934e-17
7.446074351000000206e+03 1.868922999999999958e-16 2.720717000000000034e-17
7.448030276999999842e+03 1.536870999999999932e-16 2.423067999999999901e-17
7.449986216000000240e+03 2.230787000000000054e-16 2.230087999999999870e-17
7.451942168999999922e+03 1.302417999999999936e-16 2.274443999999999944e-17
7.453898134000000027e+03 2.112571999999999917e-16 2.778073000000000271e-17
7.455854113999999754e+03 2.119813999999999897e-16 2.848868999999999720e-17
7.457810105999999905e+03 2.114617000000000032e-16 2.844561999999999856e-17
7.459766112000000248e+03 2.102588999999999898e-16 2.579030999999999878e-17
7.461722131000000445e+03 1.675496000000000040e-16 2.358853000000000124e-17
7.463678163999999924e+03 3.064124999999999771e-16 2.803059999999999936e-17
7.465634210000000166e+03 2.609082000000000120e-16 2.804504999999999854e-17
7.467590269000000262e+03 2.152929999999999960e-16 3.182862999999999794e-17
7.469546341999999640e+03 2.287627999999999827e-16 2.907062000000000255e-17
7.471502427000000353e+03 1.994120000000000048e-16 2.893034000000000286e-17
7.473458526999999776e+03 3.208769000000000155e-16 2.858810000000000275e-17
7.475414638999999625e+03 1.929657999999999998e-16 1.848619000000000132e-17
7.477370764999999665e+03 1.671252999999999993e-16 2.678394000000000017e-17
7.479326903999999558e+03 2.470165999999999895e-16 3.092566000000000281e-17
7.481283056000000215e+03 2.306928999999999783e-16 2.968442999999999975e-17
7.483239222000000154e+03 1.922481999999999967e-16 2.838601000000000108e-17
7.485195400999999947e+03 1.494737999999999973e-16 2.438402999999999982e-17
7.487151593999999932e+03 2.108496999999999944e-16 2.966074999999999835e-17
7.489107799000000341e+03 2.418788000000000168e-16 3.033954999999999816e-17
7.491064018000000033e+03 1.932270000000000088e-16 2.045377999999999872e-17
7.493020250999999917e+03 2.078602000000000027e-16 2.521376999999999984e-17
7.494976496000000225e+03 1.802512000000000012e-16 2.798657999999999919e-17
7.496932754999999815e+03 1.690915000000000035e-16 2.883091999999999912e-17
7.498889027000000169e+03 1.581784000000000057e-16 2.589371000000000086e-17
7.500845312999999805e+03 2.232942000000000086e-16 3.125593999999999918e-17
7.502801612000000205e+03 1.948983000000000070e-16 3.016879999999999928e-17
7.504757923999999548e+03 2.351890000000000140e-16 3.112383999999999970e-17
7.506714248999999654e+03 2.201439000000000015e-16 3.279899000000000115e-17
7.508670587999999952e+03 1.338906000000000077e-16 2.684709000000000126e-17
7.510626940000000104e+03 2.823929000000000098e-16 3.806277000000000289e-17
7.512583305000000109e+03 1.888727000000000073e-16 3.113403000000000165e-17
7.514539682999999968e+03 1.741742000000000111e-16 2.555366999999999909e-17
7.516496075000000019e+03 1.971315999999999934e-16 3.051843999999999829e-17
7.518452479999999923e+03 2.486032999999999843e-16 3.414852999999999744e-17
7.520408899000000019e+03 2.870434000000000052e-16 3.898055000000000017e-17
7.522365329999999631e+03 2.050059000000000009e-16 2.859914999999999777e-17
7.524321775000000343e+03 2.118879000000000110e-16 3.191881000000000126e-17
7.526278233000000000e+03 2.124656000000000075e-16 3.257762000000000092e-17
7.528234704999999849e+03 1.983467000000000109e-16 3.245390000000000262e-17
7.530191189999999551e+03 2.749560999999999971e-16 3.687782999999999723e-17
7.532147688000000016e+03 1.306094000000000008e-16 2.357362999999999988e-17
7.534104199000000335e+03 1.440154000000000110e-16 2.935029000000000193e-17
7.536060723999999936e+03 2.726141999999999896e-16 3.679003000000000299e-17
7.538017260999999962e+03 1.347732000000000094e-16 2.561043000000000124e-17
7.539973812999999609e+03 1.979896000000000115e-16 3.125874999999999863e-17
7.541930376999999680e+03 2.108080000000000080e-16 3.432265999999999791e-17
7.543886954999999944e+03 2.181171999999999937e-16 3.058754000000000049e-17
7.545843544999999722e+03 1.937302000000000078e-16 3.426688000000000112e-17
7.547800150000000031e+03 2.114180000000000070e-16 3.476495999999999747e-17
7.549756766999999854e+03 1.631338000000000063e-16 2.998202000000000218e-17
7.551713397999999870e+03 1.727020000000000106e-16 3.320905999999999792e-17
7.553670041000000310e+03 2.357808999999999931e-16 3.702814000000000302e-17
7.555626699000000372e+03 1.030394000000000035e-16 2.828137999999999858e-17
7.557583368999999948e+03 7.608442000000000117e-17 2.370726000000000122e-17
7.559540052999999716e+03 2.202211000000000060e-16 3.713187000000000116e-17
7.561496750000000247e+03 1.665626999999999958e-16 3.185829000000000122e-17
7.563453459999999723e+03 1.980047000000000046e-16 3.711608000000000288e-17
7.565410182999999961e+03 2.002891000000000107e-16 3.474868000000000113e-17
7.567366920000000391e+03 2.347342000000000032e-16 3.963189999999999940e-17
7.569323669999999765e+03 2.715348000000000198e-16 3.550167999999999705e-17
7.571280432999999903e+03 1.754398999999999904e-16 3.967890999999999743e-17
7.573237208999999893e+03 2.310852000000000005e-16 4.134319000000000226e-17
7.575193999000000076e+03 1.428318999999999988e-16 3.226413000000000151e-17
7.577150802000000112e+03 2.265637000000000019e-16 3.516633000000000137e-17
7.579107618000000002e+03 2.383098999999999895e-16 4.071369000000000110e-17
7.581064446999999745e+03 1.313939999999999959e-16 3.631916000000000111e-17
7.583021289000000252e+03 8.507359000000000185e-17 2.744680999999999917e-17
7.584978145000000040e+03 1.873012999999999942e-16 4.004496000000000019e-17
7.586935013999999683e+03 2.989053999999999996e-16 4.771462000000000288e-17
7.588891896000000088e+03 1.715273999999999983e-16 3.696301000000000097e-17
7.590848791999999776e+03 1.967170999999999992e-16 3.541231000000000197e-17
7.592805699999999888e+03 9.608805000000000541e-17 3.206101999999999860e-17
7.594762622000000192e+03 8.123378999999999860e-17 2.245297000000000141e-17
7.596719557000000350e+03 8.675326999999999506e-17 2.820736000000000088e-17
7.598676505999999790e+03 9.595712999999999686e-17 2.387708000000000114e-17
7.600633466999999655e+03 8.828459000000000117e-17 2.438319000000000006e-17
7.602590441999999712e+03 5.065192000000000034e-17 2.466936000000000013e-17
7.604547429999999622e+03 3.245159999999999764e-17 2.152155999999999906e-17
7.606504431000000295e+03 6.626236999999999572e-17 2.778033999999999897e-17
7.608461444999999912e+03 5.413320000000000097e-17 2.583771999999999875e-17
7.610418472999999722e+03 6.253973999999999907e-17 2.737452999999999943e-17
7.612375514000000294e+03 1.259173000000000010e-16 3.384286999999999963e-17
7.614332567999999810e+03 1.452188999999999969e-16 3.102370000000000233e-17
7.616289635000000089e+03 1.646473999999999980e-16 3.337715999999999936e-17
7.618246715000000222e+03 1.171911999999999931e-16 3.392118999999999969e-17
7.620203808999999637e+03 1.492008999999999993e-17 2.168000999999999994e-17
7.622160915000000386e+03 7.408253999999999900e-17 3.002529000000000180e-17
7.624118035000000418e+03 1.519904999999999895e-16 3.031253000000000028e-17
7.626075168999999732e+03 2.543175999999999971e-16 3.966729000000000026e-17
7.628032315000000381e+03 1.407914999999999923e-16 3.374527999999999921e-17
7.629989473999999973e+03 1.008419000000000057e-16 2.853929000000000216e-17
7.631946646999999757e+03 8.204456000000000280e-17 3.167940999999999928e-17
7.633903833000000304e+03 1.252981000000000066e-16 3.199299000000000097e-17
7.635861031999999796e+03 8.507834999999999535e-17 3.568814000000000245e-17
7.637818244000000050e+03 1.121678000000000080e-16 3.052667000000000183e-17
7.639775469999999586e+03 1.408652000000000106e-16 2.873632000000000272e-17
7.641732707999999548e+03 1.494075000000000025e-16 4.193473000000000304e-17
7.643689959999999701e+03 1.574572000000000098e-16 3.722782999999999922e-17
7.645647224999999708e+03 1.387675999999999980e-16 3.453023999999999723e-17
7.647604502999999568e+03 1.711084000000000008e-16 3.787831999999999922e-17
7.649561794999999620e+03 1.596431000000000007e-16 3.732843999999999826e-17
7.651519099000000097e+03 1.474522000000000080e-16 3.627049999999999817e-17
7.653476416999999856e+03 1.336755999999999884e-16 3.787684000000000067e-17
7.655433748000000378e+03 9.516412999999999808e-17 3.355765000000000108e-17
7.657391091999999844e+03 1.726975000000000072e-16 3.528881000000000105e-17
7.659348449000000073e+03 1.761554000000000018e-16 4.568618000000000013e-17
7.661305819000000156e+03 7.118208999999999838e-17 3.806190999999999748e-17
7.663263203000000431e+03 1.617169000000000088e-16 4.410953000000000167e-17
7.665220599999999649e+03 2.248014000000000186e-16 4.422050000000000286e-17
7.667178009999999631e+03 2.031078999999999945e-16 4.277217000000000034e-17
7.669135433000000376e+03 2.195218999999999936e-16 3.819347999999999994e-17
7.671092869000000064e+03 2.124953999999999917e-16 3.905342999999999974e-17
7.673050317999999606e+03 1.258912999999999982e-16 3.779342000000000054e-17
7.675007779999999912e+03 1.855605000000000104e-16 3.629167999999999978e-17
7.676965256000000409e+03 1.404540999999999959e-16 3.612116000000000263e-17
7.678922744999999850e+03 1.208155000000000055e-16 4.865691999999999824e-17
7.680880247000000054e+03 1.808995000000000072e-16 4.196993000000000113e-17
7.682837762000000112e+03 1.633913999999999979e-16 3.781628000000000167e-17
7.684795290000000023e+03 1.019590000000000042e-16 4.765052999999999847e-17
7.686752830999999787e+03 2.136210000000000006e-16 4.335707000000000098e-17
7.688710385999999744e+03 1.332727000000000011e-16 4.211507000000000096e-17
7.690667953000000125e+03 1.983819999999999910e-16 4.373529000000000049e-17
7.692625533999999789e+03 2.019967999999999882e-16 4.733155000000000142e-17
7.694583128000000215e+03 1.736153999999999891e-16 4.067074999999999754e-17
7.696540734999999586e+03 2.147173000000000092e-16 4.004276000000000185e-17
7.698498354999999719e+03 2.103749999999999918e-16 3.760743000000000297e-17
7.700455989000000045e+03 1.038220999999999955e-16 4.487254999999999933e-17
7.702413634999999886e+03 1.868706000000000077e-16 4.144359000000000213e-17
7.704371294999999918e+03 1.356466999999999979e-16 4.737043000000000255e-17
7.706328967000000375e+03 1.543306000000000006e-16 5.087017000000000147e-17
7.708286653000000115e+03 2.109503000000000014e-16 4.239224000000000054e-17
7.710244351999999708e+03 7.411027999999999667e-17 3.271030999999999894e-17
7.712202064000000064e+03 2.077571000000000021e-16 4.932803000000000206e-17
7.714159789000000274e+03 1.959140000000000069e-16 4.757377000000000104e-17
7.716117527999999766e+03 1.927935999999999908e-16 4.393700000000000279e-17
7.718075278999999682e+03 1.618641999999999896e-16 4.878715999999999979e-17
7.720033043999999791e+03 1.769609999999999877e-16 4.242062999999999828e-17
7.721990821000000324e+03 2.375917000000000205e-16 4.541021999999999841e-17
7.723948612000000139e+03 1.601869000000000116e-16 5.221137000000000169e-17
7.725906415999999808e+03 1.975595999999999976e-16 4.619426000000000182e-17
7.727864233000000240e+03 1.771278999999999895e-16 4.148779999999999890e-17
7.729822062999999616e+03 1.782860999999999961e-16 4.091644000000000105e-17
7.731779905999999755e+03 2.046781000000000018e-16 4.841478000000000270e-17
7.733737761999999748e+03 1.851669000000000004e-16 4.026834000000000216e-17
7.735695631999999932e+03 1.662153000000000002e-16 4.061093999999999909e-17
7.737653513999999632e+03 1.164115000000000034e-16 4.269922999999999924e-17
7.739611410000000433e+03 1.495496999999999893e-16 3.870067999999999983e-17
7.741569319000000178e+03 2.155686000000000009e-16 4.732536999999999857e-17
7.743527240000000347e+03 2.501301000000000154e-16 4.641184999999999852e-17
7.745485174999999799e+03 3.391916000000000033e-16 5.260513000000000136e-17
7.747443123000000014e+03 1.593435000000000027e-16 5.488954999999999772e-17
7.749401084000000083e+03 1.843831000000000092e-16 5.208835999999999883e-17
7.751359058000000005e+03 2.347879999999999805e-16 4.714332000000000038e-17
7.753317046000000119e+03 1.623926999999999941e-16 5.759468999999999625e-17
7.755275045999999747e+03 2.497284999999999913e-16 4.725162000000000157e-17
7.757233059000000139e+03 1.575201000000000005e-16 4.555821000000000281e-17
7.759191085999999814e+03 2.715890000000000237e-16 5.018758999999999812e-17
7.761149126000000251e+03 2.200384999999999959e-16 4.652155000000000033e-17
7.763107178000000204e+03 1.404190000000000045e-16 4.264003000000000190e-17
7.765065244000000348e+03 1.462707000000000055e-16 4.174388999999999736e-17
7.767023323000000346e+03 1.706060999999999877e-16 4.796595000000000168e-17
7.768981415000000197e+03 1.446777000000000109e-16 4.460934000000000086e-17
7.770939519999999902e+03 1.760743999999999912e-16 4.798567999999999934e-17
7.772897638000000370e+03 2.063663999999999961e-16 3.930174999999999812e-17
7.774855768999999782e+03 9.708503999999999659e-17 3.917403999999999713e-17
7.776813912999999957e+03 8.304516999999999551e-17 5.220538000000000162e-17
7.778772069999999985e+03 1.345184999999999888e-16 4.098432999999999923e-17
7.780730241000000206e+03 1.579444000000000052e-16 4.133214000000000107e-17
7.782688423999999941e+03 1.556888999999999975e-16 4.704432999999999934e-17
7.784646620000000439e+03 1.940818999999999934e-16 4.581687999999999898e-17
7.786604830000000220e+03 1.944593000000000111e-16 4.787549999999999766e-17
7.788563052000000425e+03 1.934005000000000056e-16 4.788188000000000148e-17
7.790521287999999913e+03 2.307776000000000130e-16 5.725092000000000043e-17
7.792479537000000164e+03 1.613762999999999970e-16 5.993428999999999881e-17
7.794437797999999930e+03 1.671562999999999893e-16 4.158739000000000286e-17
7.796396072999999888e+03 1.068389999999999967e-16 3.472229000000000077e-17
7.798354360999999699e+03 1.775703999999999962e-16 4.753122999999999942e-17
7.800312662000000273e+03 1.206965000000000079e-16 4.930980999999999755e-17
7.802270975999999791e+03 1.318618999999999901e-16 4.749600000000000057e-17
7.804229303000000073e+03 2.417474000000000083e-16 4.928785999999999898e-17
7.806187643000000207e+03 1.275588999999999969e-16 5.152197999999999800e-17
7.808145996000000196e+03 1.219315999999999991e-16 5.643964999999999997e-17
7.810104362000000037e+03 1.283564999999999934e-16 4.786083999999999932e-17
7.812062740999999733e+03 2.004155000000000072e-16 4.347746999999999920e-17
7.814021133000000191e+03 1.774315000000000069e-16 4.446913999999999910e-17
7.815979537999999593e+03 9.090588999999999508e-17 6.296866999999999606e-17
7.817937957000000097e+03 2.167643000000000107e-16 5.826557000000000450e-17
7.819896388000000115e+03 3.282445000000000132e-16 6.466067000000000216e-17
7.821854831999999988e+03 3.350117999999999910e-17 6.416935999999999487e-17
7.823813290000000052e+03 2.051370999999999960e-16 5.008632999999999902e-17
7.825771759999999631e+03 1.872286999999999997e-16 4.922140000000000219e-17
7.827730242999999973e+03 7.297899999999999971e-17 5.384662999999999895e-17
7.829688739999999598e+03 1.352160000000000114e-16 4.262637000000000224e-17
7.831647248999999647e+03 1.519364999999999988e-16 5.091145000000000191e-17
7.833605771999999888e+03 1.874987000000000021e-16 4.664220000000000285e-17
7.835564306999999644e+03 1.299420999999999890e-16 5.850890999999999970e-17
7.837522855999999592e+03 1.350151999999999994e-16 4.541528999999999772e-17
7.839481416999999965e+03 2.313848999999999805e-16 5.609106999999999500e-17
7.841439991999999620e+03 1.014348999999999963e-16 5.670261999999999850e-17
7.843398578999999700e+03 1.815848000000000077e-16 6.543957999999999858e-17
7.845357179999999971e+03 2.838769999999999879e-16 5.994155999999999646e-17
7.847315792999999758e+03 7.255623000000000300e-17 4.971752999999999833e-17
7.849274419999999736e+03 3.676818999999999941e-16 7.150654999999999488e-17
7.851233059999999568e+03 1.020732000000000032e-16 5.137001000000000142e-17
7.853191711999999825e+03 1.820757000000000025e-16 5.259374999999999796e-17
7.855150378000000273e+03 1.283138999999999964e-16 4.946434999999999981e-17
7.857109056000000237e+03 1.929243000000000020e-16 5.384250000000000297e-17
7.859067748000000392e+03 1.041919999999999953e-16 3.959410999999999924e-17
7.861026453000000402e+03 1.820922999999999967e-16 6.592248000000000392e-17
7.862985169999999925e+03 1.515328000000000077e-16 4.793155000000000131e-17
7.864943900999999641e+03 1.814765999999999885e-16 5.508409000000000285e-17
7.866902643999999782e+03 1.710262000000000091e-16 5.144338999999999725e-17
7.868861401000000114e+03 1.826813000000000049e-16 5.249642000000000004e-17
7.870820169999999962e+03 2.198845999999999955e-16 6.187953000000000495e-17
7.872778953000000001e+03 9.026962000000000485e-17 4.703300999999999746e-17
7.874737747999999556e+03 2.293345999999999815e-16 5.201143000000000120e-17
7.876696557000000212e+03 2.238477999999999807e-16 6.630670999999999991e-17
7.878655378999999812e+03 1.719225000000000094e-16 5.838439999999999573e-17
7.880614212999999836e+03 1.170309000000000110e-16 5.443456000000000257e-17
7.882573059999999714e+03 1.559457000000000098e-16 6.010335000000000613e-17
7.884531920999999784e+03 2.339390999999999757e-16 5.983060000000000579e-17
7.886490794000000278e+03 1.168168000000000023e-16 6.339860999999999610e-17
7.888449681000000055e+03 1.831646000000000122e-16 5.485862999999999942e-17
7.890408580000000256e+03 1.998049999999999996e-16 6.965855999999999491e-17
7.892367492000000311e+03 1.686500999999999959e-16 6.364273999999999697e-17
7.894326417999999649e+03 1.051946999999999938e-16 5.546568999999999780e-17
7.896285356000000320e+03 1.822282999999999905e-16 6.711558000000000106e-17
7.898244306999999935e+03 1.318126999999999981e-16 5.511833999999999941e-17
7.900203271999999743e+03 2.160282000000000104e-16 6.427367999999999772e-17
7.902162248999999974e+03 1.192148999999999988e-16 7.157634000000000228e-17
7.904121239000000060e+03 1.637924999999999888e-16 5.509403000000000050e-17
7.906080241999999998e+03 8.885622000000000589e-17 5.330379000000000008e-17
7.908039257999999791e+03 9.583965999999999498e-17 5.250874999999999880e-17
7.909998287000000346e+03 1.985157000000000044e-16 9.784462999999999549e-17
7.911957328999999845e+03 2.243874999999999903e-16 6.574435000000000254e-17
7.913916384000000107e+03 1.651556000000000089e-16 5.900175000000000269e-17
7.915875452000000223e+03 5.148157000000000116e-17 1.593633999999999944e-16
7.917834533000000192e+03 1.898558999999999914e-16 5.720760999999999569e-17
7.919793627000000015e+03 1.829380000000000106e-16 6.185370999999999441e-17
7.921752733000000262e+03 1.692536000000000066e-16 5.474969000000000253e-17
7.923711852999999792e+03 1.970232000000000102e-16 5.113508000000000201e-17
7.925670986000000084e+03 1.540856000000000085e-16 7.381898999999999396e-17
7.927630130999999892e+03 1.496046999999999971e-16 6.306715000000000264e-17
7.929589289999999892e+03 1.731988000000000032e-16 7.670188999999999886e-17
7.931548461000000316e+03 1.096702999999999980e-16 5.463088999999999974e-17
7.933507646000000022e+03 1.856784000000000088e-16 5.791073000000000493e-17
7.935466843000000154e+03 1.598449000000000052e-16 6.142797000000000240e-17
7.937426053000000138e+03 1.067306000000000012e-16 5.537165999999999738e-17
7.939385277000000315e+03 2.221774000000000177e-16 5.583395000000000326e-17
7.941344513000000006e+03 1.850401000000000020e-16 6.133790999999999597e-17
7.943303761999999551e+03 1.500654999999999878e-16 6.885937999999999944e-17
7.945263023999999859e+03 1.819708000000000055e-16 7.139617999999999660e-17
7.947222299000000021e+03 2.064056999999999956e-16 5.758631999999999943e-17
7.949181587000000036e+03 7.776776000000000103e-17 6.281889000000000578e-17
7.951140886999999566e+03 1.369970000000000053e-16 5.756709999999999623e-17
7.953100201000000197e+03 1.293732999999999924e-16 5.596349000000000142e-17
7.955059527999999773e+03 1.014215000000000053e-16 6.625492000000000583e-17
7.957018866999999773e+03 8.259171000000000223e-17 6.206865999999999803e-17
7.958978219999999965e+03 1.288745999999999968e-16 5.018432999999999958e-17
7.960937584999999672e+03 7.926431000000000560e-17 4.421538000000000023e-17
7.962896963000000142e+03 2.700049000000000046e-16 8.193591000000000300e-17
7.964856353999999556e+03 2.024417000000000065e-16 6.657377000000000163e-17
7.966815759000000071e+03 1.741038999999999969e-16 7.098723999999999976e-17
7.968775176000000101e+03 1.365009000000000099e-16 4.200741999999999984e-17
7.970734605999999985e+03 1.709032999999999987e-16 7.033180999999999554e-17
