# OBJECT: AT2019zbv
# TELESCOPE: MMT
# INSTRUMENT: Binospec
# DATE-OBS: 2020-01-19
# MJD: 58867.38962
# EXPTIME: 1800
# SLIT: 1.0
# DISPERSER: 270
# SOURCE: FLEET
# FILTER: Clear
# FLUX_STANDARD: G191B2B
# EXTINCTION_CORRECTED: NO
# PHOTOMETRY_CALIBRATED: NO
# FLUX_UNITS: erg/cm2/s/A
# QUALITY: 
# COMMENT: 
Wavelength Flux Sigma
8.098688325000000077e+03 2.887164000000000178e-17 1.615752000000000037e-18
8.100021837999999661e+03 2.984694000000000305e-17 1.614503000000000036e-18
8.101355365000000347e+03 2.506238999999999873e-17 1.522301000000000071e-18
8.102688903999999638e+03 2.990224999999999818e-17 1.696563000000000045e-18
8.104022458000000370e+03 3.441444000000000282e-17 1.829945000000000165e-18
8.105356025000000045e+03 3.211577000000000210e-17 1.823724000000000003e-18
8.106689604999999574e+03 2.941575999999999824e-17 1.682171000000000091e-18
8.108023199000000204e+03 2.691658999999999923e-17 1.622173999999999909e-18
8.109356807000000117e+03 3.124967999999999841e-17 1.734328999999999987e-18
8.110690427999999883e+03 2.446936999999999940e-17 1.555996999999999964e-18
8.112024062000000413e+03 2.772902999999999858e-17 1.585340000000000071e-18
8.113357710000000225e+03 3.031756000000000063e-17 1.707916000000000065e-18
8.114691372000000229e+03 2.795532999999999868e-17 1.644163000000000039e-18
8.116025047000000086e+03 2.574426000000000048e-17 1.581193999999999954e-18
8.117358734999999797e+03 2.581991000000000053e-17 1.327638999999999997e-18
8.118692436999999700e+03 3.038027999999999902e-17 1.661482999999999998e-18
8.120026152999999795e+03 3.100752999999999851e-17 1.731253999999999909e-18
8.121359881999999743e+03 2.574268000000000145e-17 1.579013999999999940e-18
8.122693624000000455e+03 3.048125000000000103e-17 1.679421999999999945e-18
8.124027380000000448e+03 2.716398999999999993e-17 1.627993000000000070e-18
8.125361149999999725e+03 3.150958999999999937e-17 1.741563999999999895e-18
8.126694932999999764e+03 3.037685999999999846e-17 1.729424999999999948e-18
8.128028728999999657e+03 2.654629999999999871e-17 1.608306999999999996e-18
8.129362538999999742e+03 2.881492000000000167e-17 1.594149999999999911e-18
8.130696363000000019e+03 2.962106000000000130e-17 1.695048000000000096e-18
8.132030200000000150e+03 2.750506999999999935e-17 1.578884999999999938e-18
8.133364050000000134e+03 2.230896999999999971e-17 1.479263999999999950e-18
8.134697914000000310e+03 2.920818999999999711e-17 1.688983999999999941e-18
8.136031791999999768e+03 2.610526000000000033e-17 1.591484000000000074e-18
8.137365682999999990e+03 2.727116000000000119e-17 1.634442999999999947e-18
8.138699587000000065e+03 2.805616000000000125e-17 1.739468000000000088e-18
8.140033505000000332e+03 3.134048999999999924e-17 1.750780999999999990e-18
8.141367436999999882e+03 2.947701000000000244e-17 1.692554999999999966e-18
8.142701380999999856e+03 2.916309999999999853e-17 1.686601999999999933e-18
8.144035340000000360e+03 2.641943000000000056e-17 1.512120000000000086e-18
8.145369311999999809e+03 3.153634000000000271e-17 1.749688000000000099e-18
8.146703297000000020e+03 2.877950999999999825e-17 1.616666000000000069e-18
8.148037296000000424e+03 3.163545999999999883e-17 1.763027999999999984e-18
8.149371309000000110e+03 3.093942000000000296e-17 1.647024999999999909e-18
8.150705334000000221e+03 2.476691999999999979e-17 1.565285000000000065e-18
8.152039373999999953e+03 2.217187999999999884e-17 1.415983999999999930e-18
8.153373427000000447e+03 2.885084999999999775e-17 1.686279999999999974e-18
8.154707492999999886e+03 2.542151000000000117e-17 1.579774999999999939e-18
8.156041573000000426e+03 2.815626999999999786e-17 1.592614000000000006e-18
8.157375665999999910e+03 2.371940999999999850e-17 1.526364999999999967e-18
8.158709772999999586e+03 2.980910999999999776e-17 1.705859000000000092e-18
8.160043893000000025e+03 2.779796999999999877e-17 1.649389000000000037e-18
8.161378026999999747e+03 2.135541999999999911e-17 1.450714999999999911e-18
8.162712174000000232e+03 2.854570999999999877e-17 1.671650000000000076e-18
8.164046334999999999e+03 2.350499999999999934e-17 1.488036999999999942e-18
8.165380508999999620e+03 2.951525000000000170e-17 1.636891999999999987e-18
8.166714696000000004e+03 2.608876999999999865e-17 1.572443999999999905e-18
8.168048896999999670e+03 2.523555999999999948e-17 1.467379999999999930e-18
8.169383112000000438e+03 2.641020000000000142e-17 1.617880000000000015e-18
8.170717340000000149e+03 2.911190000000000300e-17 1.689796999999999976e-18
8.172051582000000053e+03 2.734428000000000069e-17 1.580155000000000086e-18
8.173385836999999810e+03 2.945401000000000186e-17 1.695854000000000082e-18
8.174720105000000331e+03 2.438464000000000093e-17 1.465490999999999985e-18
8.176054387000000133e+03 2.879729000000000186e-17 1.652665999999999916e-18
8.177388681999999790e+03 2.526730999999999933e-17 1.525418000000000059e-18
8.178722990999999638e+03 2.478045000000000129e-17 1.564180000000000062e-18
8.180057313999999678e+03 2.796234000000000000e-17 1.629530000000000064e-18
8.181391649000000143e+03 2.949519000000000183e-17 1.667262999999999939e-18
8.182725999000000229e+03 2.251455999999999986e-17 1.500657000000000034e-18
8.184060360999999830e+03 2.876481000000000094e-17 1.706755000000000052e-18
8.185394737999999961e+03 2.478509000000000098e-17 1.567389000000000011e-18
8.186729126999999608e+03 2.231509999999999923e-17 1.556189000000000025e-18
8.188063530000000355e+03 2.621781999999999875e-17 1.615159000000000066e-18
8.189397947000000386e+03 2.693246999999999980e-17 1.486424999999999970e-18
8.190732377000000270e+03 2.827097999999999746e-17 1.606074000000000048e-18
8.192066821000000346e+03 2.769749000000000098e-17 1.623951000000000027e-18
8.193401277999999365e+03 2.467579999999999931e-17 1.470038999999999909e-18
8.194735747999999148e+03 2.806859000000000050e-17 1.570883000000000071e-18
8.198739240000000791e+03 2.407836000000000074e-17 1.440323000000000090e-18
8.200073764000000665e+03 2.764435000000000036e-17 1.649989000000000057e-18
8.201408301999999821e+03 2.871966999999999904e-17 1.629179000000000011e-18
8.202742852999999741e+03 3.141004000000000054e-17 1.760975999999999881e-18
8.204077418000000762e+03 2.438279999999999940e-17 1.553014999999999937e-18
8.205411996000000727e+03 2.556756000000000048e-17 1.591544000000000057e-18
8.206746586999999636e+03 2.918728000000000236e-17 1.668238000000000044e-18
8.208081191999999646e+03 2.919951000000000064e-17 1.701020999999999995e-18
8.209415811000000758e+03 2.678936999999999938e-17 1.627565000000000052e-18
8.210750443000000814e+03 2.750624000000000133e-17 1.655617000000000055e-18
8.212085087999999814e+03 2.720347999999999910e-17 1.636514999999999916e-18
8.213419746999999916e+03 2.587805000000000075e-17 1.603234999999999928e-18
8.214754419000000780e+03 2.608593999999999972e-17 1.519874999999999973e-18
8.216089104999999108e+03 2.519557000000000097e-17 1.580827000000000009e-18
8.217423804000000018e+03 2.317995000000000122e-17 1.426373999999999957e-18
8.218758515999999872e+03 2.756457999999999943e-17 1.659489000000000084e-18
8.220093242000000828e+03 2.920941999999999753e-17 1.695235999999999990e-18
8.221427981999999247e+03 2.745808999999999901e-17 1.646493000000000010e-18
8.222762733999999909e+03 2.656844000000000005e-17 1.619269999999999936e-18
8.224097501000000193e+03 2.398784000000000008e-17 1.548990000000000068e-18
8.225432280999999421e+03 2.323217999999999928e-17 1.522322999999999923e-18
8.226767073999999411e+03 2.413118000000000043e-17 1.549488000000000001e-18
8.228101880000000165e+03 2.297664999999999861e-17 1.460911999999999981e-18
8.229436700000000201e+03 2.373872000000000090e-17 1.536111000000000076e-18
8.230771533999999519e+03 2.475026999999999919e-17 1.563819999999999973e-18
8.232106380999999601e+03 2.649246999999999906e-17 1.622145000000000007e-18
8.233441241000000446e+03 2.619549000000000081e-17 1.618095999999999914e-18
8.234776115000000573e+03 2.923634000000000108e-17 1.610601000000000017e-18
8.236111001999999644e+03 2.683491000000000014e-17 1.597084000000000068e-18
8.237445902999999817e+03 2.841576999999999867e-17 1.642043000000000007e-18
8.238780817000000752e+03 2.459785999999999863e-17 1.578934999999999988e-18
8.240115744999999151e+03 3.079728999999999739e-17 1.701389999999999927e-18
8.241450686000000132e+03 2.961361999999999727e-17 1.712686000000000040e-18
8.242785640000000058e+03 2.682311000000000148e-17 1.576216999999999923e-18
8.244120607999999265e+03 2.647683000000000150e-17 1.622311000000000049e-18
8.245455588999999236e+03 2.680608999999999970e-17 1.658648999999999940e-18
8.246790584000000308e+03 2.952617000000000164e-17 1.628201999999999920e-18
8.248125592000000324e+03 2.408541000000000102e-17 1.544886999999999952e-18
8.249460612999999285e+03 3.056826000000000193e-17 1.672998000000000086e-18
8.250795647999999346e+03 3.029908999999999799e-17 1.731249000000000039e-18
8.252130697000000509e+03 2.812292999999999770e-17 1.668838999999999961e-18
8.253465759000000617e+03 3.056771000000000234e-17 1.693356999999999979e-18
8.254800833999999668e+03 2.446050000000000015e-17 1.469682999999999986e-18
8.256135922999999821e+03 2.491849000000000059e-17 1.546705000000000083e-18
8.257471025000000736e+03 2.900111000000000021e-17 1.700660999999999906e-18
8.258806140000000596e+03 2.713412999999999877e-17 1.636717999999999999e-18
8.260141268999999738e+03 2.520685000000000081e-17 1.595957000000000020e-18
8.261476410999999644e+03 3.392220000000000274e-17 1.830474999999999884e-18
8.262811567000000650e+03 2.487751999999999980e-17 1.548431000000000062e-18
8.264146736000000601e+03 2.203505000000000047e-17 1.489833999999999926e-18
8.265481918999999834e+03 2.819914999999999990e-17 1.672428999999999955e-18
8.266817114999999831e+03 2.866270000000000080e-17 1.693536999999999927e-18
8.268152324000000590e+03 2.787785000000000146e-17 1.600384999999999978e-18
8.269487547000000632e+03 2.778560999999999925e-17 1.621550000000000050e-18
8.270822782999999617e+03 2.526966999999999968e-17 1.666684000000000067e-18
8.272158032999999705e+03 2.321552999999999868e-17 1.589254000000000010e-18
8.273493296000000555e+03 2.397746000000000153e-17 1.480220000000000086e-18
8.274828572000000349e+03 2.368068999999999937e-17 1.427914000000000027e-18
8.276163861999999426e+03 2.662149999999999967e-17 1.705837999999999944e-18
8.277499165999999605e+03 2.236868000000000076e-17 1.500870000000000050e-18
8.278834482000000207e+03 2.728141999999999978e-17 1.654110999999999949e-18
8.280169812000000093e+03 2.392502000000000121e-17 1.370645999999999933e-18
8.281505155999999261e+03 2.542079999999999958e-17 1.560635999999999952e-18
8.282840512999999191e+03 2.247604999999999990e-17 1.404013999999999908e-18
8.284175882999999885e+03 2.968616000000000259e-17 1.721360999999999919e-18
8.285511266999999862e+03 2.577671000000000064e-17 1.580320999999999936e-18
8.286846664000000601e+03 3.168314999999999769e-17 1.842426999999999834e-18
8.288182075000000623e+03 2.678462999999999920e-17 1.719770999999999991e-18
8.289517498999999589e+03 2.020503000000000072e-17 1.508641000000000022e-18
8.290852935999999318e+03 2.645013000000000148e-17 1.714438000000000037e-18
8.292188387000000148e+03 2.148237999999999955e-17 1.411824999999999997e-18
8.293523850999999922e+03 2.058821999999999906e-17 1.405968999999999987e-18
8.294859328000000460e+03 2.066703000000000026e-17 1.384034999999999970e-18
8.296194819000000280e+03 2.720017999999999850e-17 1.577603000000000063e-18
8.297530323999999382e+03 2.964358000000000200e-17 1.733478000000000014e-18
8.298865841000000728e+03 2.045611000000000139e-17 1.942558000000000060e-18
8.300201371999999537e+03 2.506241999999999949e-17 1.643415000000000049e-18
8.301536916999999448e+03 2.294848000000000132e-17 1.763561000000000164e-18
8.302872475000000122e+03 2.633354000000000140e-17 1.537472000000000096e-18
8.304208045999999740e+03 2.723690999999999846e-17 1.581874000000000015e-18
8.305543631000000460e+03 2.321420999999999906e-17 1.465472999999999913e-18
8.306879229000000123e+03 2.749871000000000118e-17 1.658848000000000050e-18
8.308214840000000549e+03 2.868550999999999860e-17 1.762601000000000055e-18
8.309550465000000258e+03 2.749091000000000035e-17 1.717084999999999904e-18
8.310886103000000730e+03 2.255045000000000006e-17 1.436479000000000066e-18
8.312221755000000485e+03 2.179750999999999950e-17 1.427818000000000093e-18
8.313557419999999183e+03 2.820439999999999762e-17 1.641369999999999995e-18
8.314893098000000464e+03 3.354112999999999865e-17 1.784806999999999982e-18
8.316228789999999208e+03 2.627985000000000118e-17 1.614404999999999923e-18
8.317564495000000534e+03 2.631980000000000073e-17 1.614207999999999993e-18
8.318900213999999323e+03 2.475582999999999964e-17 1.372045000000000082e-18
8.320235946000000695e+03 2.794056000000000165e-17 1.738263000000000178e-18
8.321571690999999191e+03 2.580555999999999876e-17 1.606055000000000080e-18
8.322907450000000608e+03 2.570087000000000089e-17 1.560340999999999908e-18
8.324243221999999150e+03 2.445942000000000046e-17 1.559328000000000058e-18
8.325579008000000613e+03 2.632415000000000025e-17 1.572759000000000007e-18
8.326914806000000681e+03 2.719260999999999940e-17 1.550484999999999958e-18
8.328250619000000370e+03 2.689313000000000136e-17 1.632221000000000022e-18
8.329586444000000483e+03 2.743417999999999895e-17 1.594801000000000070e-18
8.330922282999999879e+03 2.617440000000000149e-17 1.565371000000000066e-18
8.332258136000000377e+03 2.607068999999999975e-17 1.601145000000000080e-18
8.333594000999999480e+03 2.782876000000000198e-17 1.655819000000000048e-18
8.334929879999999685e+03 2.512618999999999988e-17 1.580191999999999935e-18
8.336265772999999172e+03 2.499200999999999895e-17 1.579002000000000020e-18
8.337601678999999422e+03 2.386132999999999874e-17 1.533918000000000053e-18
8.338937598000000435e+03 2.375852000000000137e-17 1.566164000000000043e-18
8.340273531000000730e+03 2.282799999999999902e-17 1.455495999999999909e-18
8.341609476999999970e+03 2.158837999999999883e-17 1.426571000000000080e-18
8.342945435999999972e+03 2.248154000000000063e-17 1.433173000000000093e-18
8.344281408999999258e+03 2.917670000000000284e-17 1.910749000000000124e-18
8.345617394999999306e+03 2.996721999999999823e-17 1.988334000000000008e-18
8.346953394000000117e+03 3.301120999999999708e-17 1.855376999999999830e-18
8.348289407000000210e+03 2.297929999999999913e-17 1.624166999999999926e-18
8.349625432999999248e+03 2.464221999999999921e-17 1.531274999999999966e-18
8.350961472999999387e+03 2.216398999999999880e-17 1.615051000000000020e-18
8.352297524999999951e+03 2.317910000000000018e-17 1.996295999999999951e-18
8.353633592000000135e+03 2.240180000000000047e-17 1.555706000000000087e-18
8.354969671000000744e+03 2.657581000000000126e-17 1.706981000000000077e-18
8.356305764000000636e+03 2.781367000000000093e-17 1.587002999999999990e-18
8.357641870999999810e+03 2.768849999999999869e-17 1.593092000000000074e-18
8.358977989999999409e+03 2.733072999999999971e-17 1.571541999999999984e-18
8.360314123000000109e+03 2.327831999999999987e-17 1.468448000000000084e-18
8.361650270000000091e+03 2.789302999999999864e-17 1.655028000000000058e-18
8.362986430000000837e+03 2.755921999999999995e-17 1.727625999999999978e-18
8.364322603000000527e+03 1.950410000000000086e-17 1.407176999999999973e-18
8.365658788999999160e+03 2.400293999999999933e-17 1.548192000000000028e-18
8.366994989000000714e+03 2.526372999999999985e-17 1.563638999999999935e-18
8.368331201999999394e+03 2.637443000000000118e-17 1.611633999999999925e-18
8.369667428999999174e+03 2.069301999999999869e-17 1.489661999999999924e-18
8.371003668999999718e+03 2.412941999999999991e-17 1.538690000000000015e-18
8.372339921999999206e+03 2.889767999999999737e-17 1.695039000000000060e-18
8.373676188999999795e+03 2.462414999999999851e-17 1.491056999999999908e-18
8.375012468999999328e+03 2.324162000000000067e-17 1.513283999999999982e-18
8.376348761999999624e+03 2.382603000000000017e-17 1.601658000000000010e-18
8.377685068999999203e+03 2.239528000000000029e-17 1.474592999999999985e-18
8.379021388999999544e+03 2.628855000000000022e-17 1.641235000000000034e-18
8.380357722000000649e+03 3.252508000000000011e-17 1.922402000000000057e-18
8.381694068999999217e+03 2.243007000000000132e-17 1.720804000000000092e-18
8.383030429000000368e+03 2.455742000000000102e-17 1.629986000000000087e-18
8.384366802000000462e+03 2.746583000000000140e-17 1.644890999999999971e-18
8.385703188999999838e+03 2.535365000000000067e-17 1.583719000000000062e-18
8.387039588999999978e+03 2.697590999999999962e-17 1.626531000000000054e-18
8.388376002000000881e+03 2.376172999999999967e-17 1.582302999999999930e-18
8.389712428999999247e+03 2.096797000000000045e-17 1.397816999999999971e-18
8.391048869000000195e+03 2.514698000000000083e-17 1.583096999999999997e-18
8.392385323000000426e+03 2.431342999999999959e-17 1.566807000000000063e-18
8.393721788999999262e+03 2.112308999999999997e-17 1.445467999999999957e-18
8.395058268999999200e+03 2.254096000000000151e-17 1.435036999999999916e-18
8.396394763000000239e+03 2.406301999999999847e-17 1.593225999999999945e-18
8.397731270000000222e+03 3.422496999999999701e-17 1.868917999999999811e-18
8.399067789999999150e+03 2.709544999999999860e-17 1.860977000000000016e-18
8.400404323000000659e+03 2.903174999999999961e-17 1.867367000000000103e-18
8.401740869999999632e+03 2.937870000000000222e-17 1.691769000000000038e-18
8.403077429999999367e+03 2.442527000000000130e-17 1.555809000000000070e-18
8.404414004000000205e+03 2.366398000000000033e-17 1.455612999999999991e-18
8.405750589999999647e+03 2.544114000000000143e-17 1.479175999999999963e-18
8.407087191000000530e+03 2.668951999999999910e-17 1.623336999999999908e-18
8.408423804000000018e+03 2.543467999999999969e-17 1.580567999999999916e-18
8.409760431000000608e+03 2.175177999999999905e-17 1.430331000000000089e-18
8.411097071000000142e+03 2.361432999999999998e-17 1.497415999999999914e-18
8.412433724000000439e+03 2.387857000000000097e-17 1.557466000000000029e-18
8.413770391000000018e+03 2.301332000000000012e-17 1.675063000000000005e-18
8.415107071000000360e+03 2.550618000000000120e-17 1.677407999999999973e-18
8.416443764999999985e+03 2.762323000000000027e-17 1.724619999999999918e-18
8.417780471000000034e+03 2.784133000000000067e-17 1.659302000000000086e-18
8.419117190999999366e+03 2.434137999999999951e-17 1.482677999999999969e-18
8.420453924999999799e+03 2.263111000000000098e-17 1.495537000000000095e-18
8.421790671000000657e+03 2.408781999999999853e-17 1.561467000000000059e-18
8.423127431999999317e+03 2.411245000000000145e-17 1.537334999999999955e-18
8.424464205000000220e+03 2.748947000000000076e-17 1.621058999999999973e-18
8.425800992000000406e+03 2.258166999999999980e-17 1.617646999999999941e-18
8.427137791999999536e+03 2.453719999999999914e-17 1.552085999999999909e-18
8.428474604999999428e+03 3.422194000000000019e-17 1.939873999999999959e-18
8.429811431000000084e+03 2.059069000000000117e-17 1.599405000000000003e-18
8.431148271000000022e+03 3.257455999999999717e-17 1.778235000000000153e-18
8.432485124999999243e+03 2.528324000000000014e-17 1.817277000000000010e-18
8.433821991000000708e+03 2.458987000000000118e-17 1.658629999999999971e-18
8.435158870999999635e+03 2.467937999999999879e-17 1.511591999999999968e-18
8.436495763999999326e+03 2.284552000000000014e-17 1.449270999999999967e-18
8.437832671000000119e+03 1.933575999999999949e-17 1.228244000000000034e-18
8.439169590999999855e+03 2.658889999999999878e-17 1.611184999999999951e-18
8.440506524000000354e+03 2.244719000000000050e-17 1.484504999999999944e-18
8.441843469999999797e+03 2.236967000000000124e-17 1.482258000000000090e-18
8.443180430000000342e+03 2.123872000000000034e-17 1.379842000000000072e-18
8.444517402999999831e+03 2.076760999999999854e-17 1.378124000000000040e-18
8.445854389000000083e+03 2.047672999999999905e-17 1.335587999999999930e-18
8.447191388999999617e+03 2.272987999999999849e-17 1.422488999999999919e-18
8.448528401999999915e+03 2.672526999999999985e-17 1.523711999999999947e-18
8.449865427999999156e+03 2.358838000000000051e-17 1.467123999999999913e-18
8.451202467999999499e+03 2.107081999999999987e-17 1.506180000000000062e-18
8.452539521000000605e+03 2.706056000000000017e-17 1.725974999999999978e-18
8.453876587000000654e+03 2.747786999999999999e-17 1.693384999999999984e-18
8.455213665999999648e+03 2.525840999999999932e-17 1.578325000000000035e-18
8.456550758999999744e+03 2.394746000000000092e-17 1.406269999999999991e-18
8.457887865000000602e+03 2.721932999999999890e-17 1.552402999999999997e-18
8.459224985000000743e+03 2.243587999999999990e-17 1.494621999999999973e-18
8.460562116999999489e+03 2.208484000000000027e-17 1.458374000000000056e-18
8.461899262999999337e+03 2.401079000000000041e-17 1.503447000000000001e-18
8.463236423000000286e+03 1.978791000000000058e-17 1.476451000000000041e-18
8.464573594999999841e+03 2.919789000000000264e-17 1.869571999999999854e-18
8.465910781000000497e+03 1.403653000000000153e-17 1.756434000000000110e-18
8.467247980000000098e+03 2.646460000000000014e-17 1.792501000000000181e-18
8.468585193000000800e+03 2.513368000000000106e-17 1.542728000000000085e-18
8.469922419000000446e+03 2.128688000000000086e-17 1.584637000000000068e-18
8.471259658000000854e+03 2.228399000000000125e-17 1.636095000000000037e-18
8.472596910000000207e+03 2.622525999999999969e-17 1.699231000000000060e-18
8.473934176000000662e+03 2.319183999999999908e-17 1.866893999999999905e-18
8.475271453999999721e+03 2.556756999999999868e-17 1.640534000000000018e-18
8.476608747000000221e+03 2.089711999999999901e-17 1.423858999999999975e-18
8.477946051999999327e+03 2.314101999999999984e-17 1.543171999999999996e-18
8.479283370999999534e+03 2.233782999999999911e-17 1.444171999999999983e-18
8.480620703000000503e+03 2.660511999999999976e-17 1.639917000000000015e-18
8.481958048000000417e+03 2.444677000000000077e-17 1.605414000000000046e-18
8.483295406999999614e+03 2.257735000000000105e-17 1.457722000000000000e-18
8.484632778999999573e+03 2.442132999999999884e-17 1.480082999999999946e-18
8.485970164000000295e+03 2.477302999999999983e-17 1.546683000000000038e-18
8.487307563000000300e+03 2.034447999999999885e-17 1.392760000000000091e-18
8.488644974999999249e+03 2.435773999999999994e-17 1.505144000000000078e-18
8.489982400000000780e+03 2.414867000000000079e-17 1.470991000000000072e-18
8.491319837999999436e+03 2.669139000000000138e-17 1.592516000000000086e-18
8.492657289999999193e+03 2.611662000000000117e-17 1.752175999999999974e-18
8.493994753999999375e+03 2.260219000000000006e-17 1.462807000000000077e-18
8.495332232999999178e+03 2.422302000000000070e-17 1.432267999999999904e-18
8.496669723999999405e+03 2.399740999999999964e-17 1.462160999999999981e-18
8.498007229000000734e+03 2.341741000000000118e-17 1.571790999999999951e-18
8.499344746999999188e+03 2.170414999999999864e-17 1.510716999999999963e-18
8.500682278000000224e+03 2.291538999999999929e-17 1.516726000000000006e-18
8.502019823000000542e+03 2.244868000000000033e-17 1.432730000000000079e-18
8.503357379999999466e+03 2.642004999999999987e-17 1.567241999999999938e-18
8.504694951999999830e+03 1.965078999999999896e-17 1.369342000000000013e-18
8.506032536000000619e+03 3.026512000000000032e-17 1.714701999999999999e-18
8.507370134000000689e+03 2.628891000000000012e-17 1.653893999999999960e-18
8.508707743999999366e+03 2.377648999999999851e-17 1.567538000000000071e-18
8.510045368999999482e+03 2.482391999999999879e-17 1.599382999999999958e-18
8.511383006000000023e+03 2.510650000000000118e-17 1.545376000000000042e-18
8.512720656999999846e+03 1.963931000000000123e-17 1.429084999999999973e-18
8.514058321000000433e+03 1.951807000000000017e-17 1.384283000000000040e-18
8.515395997999999963e+03 2.532394000000000024e-17 1.583063999999999930e-18
8.516733689000000595e+03 2.420666999999999848e-17 1.471793000000000085e-18
8.518071391999999832e+03 2.135014999999999883e-17 1.506524000000000066e-18
8.519409109000000171e+03 1.955144999999999930e-17 1.423722999999999924e-18
8.520746839999999793e+03 2.397373999999999952e-17 1.466896999999999992e-18
8.522084582999999839e+03 2.201252999999999977e-17 1.503781999999999969e-18
8.523422339999999167e+03 2.690188999999999884e-17 1.620400999999999957e-18
8.524760109999999258e+03 1.985447000000000094e-17 1.470670999999999907e-18
8.526097893000000113e+03 2.281834000000000026e-17 1.539540000000000091e-18
8.527435690000000250e+03 2.364583999999999990e-17 1.577143999999999964e-18
8.528773499999999331e+03 2.265579999999999927e-17 1.500881000000000072e-18
8.530111322999999174e+03 2.200564999999999969e-17 1.510138999999999988e-18
8.531449158999999781e+03 2.340637000000000128e-17 1.511384000000000015e-18
8.532787008999999671e+03 2.240188000000000147e-17 1.321227000000000057e-18
8.534124872000000323e+03 2.164841000000000081e-17 1.453533999999999973e-18
8.535462747999999920e+03 1.905528999999999931e-17 1.399411000000000064e-18
8.536800637000000279e+03 1.959120999999999916e-17 1.499982000000000035e-18
8.538138539999999921e+03 2.301908999999999975e-17 1.491626000000000039e-18
8.539476456000000326e+03 2.405050000000000002e-17 1.577571000000000085e-18
8.540814384999999675e+03 2.268057999999999984e-17 1.564763999999999996e-18
8.542152326999999786e+03 2.293070999999999899e-17 1.521357000000000047e-18
8.543490282999999181e+03 2.203123000000000106e-17 1.508525000000000029e-18
8.544828251999999338e+03 2.340547000000000000e-17 1.475387999999999949e-18
8.546166234000000259e+03 2.369771000000000115e-17 1.580101000000000063e-18
8.547504230000000462e+03 1.581680000000000046e-17 1.480824000000000079e-18
8.548842237999999270e+03 2.592267000000000075e-17 1.579677000000000019e-18
8.550180259999999180e+03 2.596186999999999974e-17 1.610825000000000055e-18
8.551518294999999853e+03 2.422429000000000008e-17 1.571093999999999908e-18
8.552856342999999470e+03 2.583911999999999937e-17 1.532331000000000009e-18
8.554194405000000188e+03 2.551869000000000145e-17 1.666667000000000085e-18
8.555532479999999850e+03 2.060892999999999901e-17 1.531717999999999980e-18
8.556870568000000276e+03 2.488186000000000112e-17 1.538858000000000043e-18
8.558208668999999645e+03 2.411091000000000138e-17 1.485297999999999922e-18
8.559546784000000116e+03 2.276259999999999935e-17 1.480108999999999964e-18
8.560884911999999531e+03 2.201422999999999876e-17 1.464561999999999957e-18
8.562223052999999709e+03 2.321608000000000135e-17 1.440722999999999910e-18
8.563561207000000650e+03 2.639968999999999854e-17 1.650262000000000055e-18
8.564899375000000873e+03 2.091816000000000117e-17 1.484480999999999913e-18
8.566237554999999702e+03 2.232565999999999927e-17 1.503170000000000030e-18
8.567575748999999632e+03 2.575619000000000038e-17 1.609741999999999904e-18
8.568913956000000326e+03 2.412767999999999887e-17 1.514863999999999977e-18
8.570252177000000302e+03 2.401296999999999927e-17 1.533200999999999951e-18
8.571590410999999222e+03 2.274378999999999937e-17 1.532420999999999983e-18
8.572928658000000723e+03 2.172449000000000049e-17 1.526820000000000092e-18
8.574266917999999350e+03 2.395571999999999905e-17 1.583953000000000033e-18
8.575605191000000559e+03 2.421727999999999876e-17 1.552262000000000076e-18
8.576943477999999232e+03 2.328064999999999945e-17 1.569488999999999985e-18
8.578281777000000147e+03 2.160511999999999863e-17 1.468441000000000035e-18
8.579620091000000684e+03 2.310937000000000047e-17 1.540328000000000006e-18
8.580958416999999827e+03 2.324338000000000119e-17 1.511049000000000048e-18
8.582296755999999732e+03 2.494288999999999871e-17 1.565973000000000072e-18
8.583635109000000739e+03 2.399110999999999991e-17 1.344115999999999928e-18
8.584973475000000690e+03 2.242673999999999997e-17 1.544499000000000051e-18
8.586311853999999585e+03 2.168261000000000021e-17 1.500184999999999926e-18
8.587650246999999581e+03 2.584914000000000111e-17 1.625473999999999922e-18
8.588988652000000002e+03 2.441594999999999988e-17 1.665968999999999952e-18
8.590327070999999705e+03 2.669826000000000018e-17 1.638666999999999926e-18
8.591665503000000172e+03 2.581655999999999970e-17 1.648248000000000083e-18
8.593003947999999582e+03 2.110984999999999865e-17 1.412815999999999994e-18
8.594342407000000094e+03 2.179245999999999967e-17 1.498634000000000025e-18
8.595680878999999550e+03 2.386205999999999981e-17 1.711343999999999990e-18
8.597019363999999769e+03 2.281298999999999897e-17 1.542502999999999957e-18
8.598357862000000750e+03 2.324660999999999898e-17 1.515824999999999983e-18
8.599696373000000676e+03 2.445921000000000129e-17 1.570601000000000037e-18
8.601034897999999885e+03 2.288284999999999992e-17 1.512027000000000036e-18
8.602373434999999517e+03 2.278123000000000092e-17 1.546752000000000057e-18
8.603711986000000252e+03 2.580430999999999886e-17 1.656786999999999911e-18
8.605050551000000269e+03 2.321398999999999861e-17 1.563782999999999932e-18
8.606389128000000710e+03 2.337988999999999863e-17 1.540479000000000052e-18
8.607727719000000434e+03 2.357982999999999912e-17 1.574729000000000082e-18
8.609066322999999102e+03 2.354535000000000083e-17 1.565053999999999977e-18
8.610404940000000352e+03 2.424034000000000086e-17 1.611627999999999965e-18
