# OBJECT: AT2019sgh
# TELESCOPE: MMT
# INSTRUMENT: Binospec
# DATE-OBS: 2019-10-27
# MJD: 58783.40016
# EXPTIME: 1200
# SLIT: 1.0
# DISPERSER: 270
# SOURCE: FLEET
# FILTER: Clear
# FLUX_STANDARD: G191B2B
# EXTINCTION_CORRECTED: NO
# PHOTOMETRY_CALIBRATED: NO
# FLUX_UNITS: erg/cm2/s/A
# QUALITY: 
# COMMENT: 
Wavelength Flux Sigma
8.208202434999999241e+03 1.453370999999999968e-17 1.929041999999999815e-18
8.209537476999999853e+03 1.392451000000000141e-17 1.833550000000000154e-18
8.210872532999999748e+03 1.852386000000000152e-17 1.969120999999999939e-18
8.212207603000000745e+03 1.074610000000000016e-17 1.801559000000000091e-18
8.213542687999999544e+03 1.312557999999999946e-17 1.803241000000000172e-18
8.214877785999999105e+03 2.147089000000000054e-17 2.185220999999999891e-18
8.216212899000000107e+03 1.821176000000000146e-17 1.967307999999999871e-18
8.217548027000000729e+03 1.272184000000000009e-17 1.701035000000000093e-18
8.218883168000000296e+03 1.473255999999999921e-17 1.835002999999999942e-18
8.220218323999999484e+03 1.362956999999999950e-17 1.705472000000000088e-18
8.221553493999999773e+03 1.058040999999999931e-17 1.609688000000000074e-18
8.222888677999999345e+03 1.445294000000000007e-17 1.656219000000000062e-18
8.224223877000000357e+03 1.441540999999999932e-17 1.914773000000000096e-18
8.225559089000000313e+03 1.306580999999999997e-17 1.657980000000000094e-18
8.226894315999999890e+03 1.505434000000000059e-17 1.772275999999999967e-18
8.228229558000000907e+03 9.633009999999999250e-18 1.093802000000000091e-18
8.229564813000000868e+03 1.944430000000000061e-17 2.165812999999999879e-18
8.230900083000000450e+03 1.885825999999999875e-17 2.027962999999999876e-18
8.232235366000000795e+03 1.103451000000000061e-17 1.525263000000000040e-18
8.233570664999999281e+03 1.500159999999999882e-17 1.944040999999999839e-18
8.234905977000000348e+03 9.592645999999999979e-18 1.950916999999999940e-18
8.236241303999999218e+03 1.428539999999999950e-17 1.844807999999999945e-18
8.237576644000000670e+03 1.785253000000000033e-17 1.601646999999999987e-18
8.238912000000000262e+03 8.883848999999999635e-18 1.504694999999999912e-18
8.240247369000000617e+03 1.635871999999999857e-17 1.907751000000000011e-18
8.241582752000000255e+03 1.967394000000000026e-17 2.143429000000000183e-18
8.242918149999999514e+03 1.942232000000000128e-17 2.049774000000000045e-18
8.244253561999999874e+03 1.521358000000000098e-17 2.072607999999999996e-18
8.245588988999999856e+03 1.467694000000000135e-17 1.832227999999999970e-18
8.246924429000000600e+03 1.408343999999999907e-17 1.405020000000000093e-18
8.248259883999999147e+03 1.502295999999999883e-17 1.915817000000000026e-18
8.249595353000000614e+03 1.464156999999999997e-17 1.837425999999999963e-18
8.250930835999999545e+03 1.670305999999999962e-17 1.881412000000000170e-18
8.252266333999999915e+03 1.126392000000000007e-17 1.567443000000000034e-18
8.253601844999999230e+03 1.763044000000000031e-17 1.988118999999999813e-18
8.254937370999999985e+03 1.810409000000000086e-17 1.359714999999999971e-18
8.256272911000000022e+03 1.715494000000000002e-17 1.911468999999999917e-18
8.257608465999999680e+03 1.627571999999999986e-17 1.780413999999999885e-18
8.258944034000000102e+03 1.174813000000000067e-17 1.696464000000000035e-18
8.260279617000000144e+03 1.441241000000000018e-17 1.880258000000000014e-18
8.261615214999999807e+03 2.174799999999999860e-17 2.303190000000000068e-18
8.262950826000000234e+03 1.692415999999999916e-17 1.888189999999999965e-18
8.264286450999999943e+03 1.558935999999999915e-17 1.984703999999999897e-18
8.265622090999999273e+03 1.895259999999999882e-17 2.095150999999999877e-18
8.266957744999999704e+03 1.443861999999999906e-17 1.756236999999999987e-18
8.268293413999999757e+03 1.367897999999999992e-17 2.076791000000000153e-18
8.269629096000000573e+03 1.851005000000000113e-17 2.071194000000000043e-18
8.270964792999999190e+03 1.978801999999999927e-17 1.579062000000000003e-18
8.272300504000000728e+03 1.647119999999999907e-17 1.926725000000000046e-18
8.273636228999999730e+03 1.253215999999999973e-17 1.765537999999999903e-18
8.274971969000000172e+03 1.384339999999999985e-17 1.900336999999999859e-18
8.276307721999999558e+03 1.909470000000000055e-17 2.087920000000000134e-18
8.277643490000000384e+03 5.849862000000000035e-18 2.256064000000000123e-18
8.278979272000000492e+03 1.582308000000000070e-17 1.953029000000000025e-18
8.280315069000000221e+03 2.043177999999999991e-17 2.221320000000000133e-18
8.281650879999999233e+03 1.815302999999999962e-17 2.820969999999999866e-18
8.282986704000000827e+03 1.273662999999999969e-17 1.625710999999999969e-18
8.284322544000000562e+03 1.365108999999999998e-18 7.352392000000000313e-19
8.285658396999999241e+03 1.394187999999999873e-17 1.567948000000000017e-18
8.286994264000000840e+03 1.280198000000000065e-17 1.903282999999999936e-18
8.288330146000000241e+03 1.494655000000000002e-17 1.333631999999999954e-18
8.289666042000000743e+03 2.852879999999999876e-17 2.445883999999999935e-18
8.291001953000000867e+03 1.341773999999999960e-17 1.831999000000000062e-18
8.292337876999999935e+03 1.551190999999999961e-17 1.862722000000000156e-18
8.293673816000000443e+03 1.977444000000000061e-17 2.159674000000000130e-18
8.295009769000000233e+03 1.332787000000000056e-17 1.755510000000000144e-18
8.296345735999999306e+03 1.592548999999999922e-17 1.992155999999999987e-18
8.297681716999999480e+03 1.957179000000000115e-17 1.971589999999999845e-18
8.299017712999999276e+03 1.252712999999999938e-17 1.647048000000000043e-18
8.300353723000000173e+03 1.576952999999999994e-17 2.682711999999999904e-18
8.301689747000000352e+03 1.114875999999999983e-17 1.729959000000000025e-18
8.303025786000000153e+03 2.140107999999999983e-17 2.320971000000000113e-18
8.304361838000000716e+03 1.689365999999999921e-17 1.342851999999999932e-18
8.305697905000000901e+03 1.065215000000000075e-17 2.212271999999999964e-18
8.307033986000000368e+03 6.192037000000000296e-18 1.373279000000000086e-18
8.308370080999999118e+03 2.021586999999999965e-17 2.372917000000000082e-18
8.309706190999999308e+03 1.184196000000000012e-17 1.707241000000000066e-18
8.311042315000000599e+03 2.458671000000000004e-17 2.399595000000000057e-18
8.312378452999999354e+03 1.448186999999999919e-17 1.827770999999999917e-18
8.313714604999999210e+03 1.216716000000000051e-17 1.677231999999999997e-18
8.315050771000000168e+03 1.850531999999999915e-17 2.015509999999999916e-18
8.316386952000000747e+03 1.347622000000000023e-17 1.686277000000000091e-18
8.317723147000000608e+03 1.747636999999999971e-17 1.849759999999999855e-18
8.319059355999999752e+03 1.580836000000000083e-17 1.729172999999999905e-18
8.320395578999999998e+03 1.990797000000000147e-17 2.174723000000000011e-18
8.321731816999999864e+03 1.591545000000000108e-17 1.473859999999999991e-18
8.323068069000000833e+03 1.259711000000000030e-17 1.613359000000000006e-18
8.324404334999999264e+03 1.608888999999999944e-17 1.949450999999999951e-18
8.325740615000000616e+03 1.507287999999999987e-17 2.027254000000000106e-18
8.327076909999999771e+03 1.545571000000000140e-17 1.858289999999999839e-18
8.328413217999999688e+03 1.811261999999999969e-17 1.827624000000000037e-18
8.329749540999999226e+03 1.354386000000000028e-17 2.399497000000000137e-18
8.331085877999999866e+03 9.230823999999999286e-18 1.892149000000000084e-18
8.332422230000000127e+03 1.520797000000000028e-17 1.766632999999999973e-18
8.333758595999999670e+03 1.199747000000000030e-17 1.675481000000000091e-18
8.335094974999999977e+03 1.393013000000000031e-17 1.694721999999999971e-18
8.336431370000000243e+03 1.263349000000000010e-17 1.639017000000000082e-18
8.337767777999999453e+03 1.624102999999999931e-17 1.850884000000000019e-18
8.339104199999999764e+03 1.209459000000000060e-17 1.629842000000000090e-18
8.340440636999999697e+03 1.257831000000000006e-17 1.782301000000000035e-18
8.341777088000000731e+03 2.237301999999999899e-17 2.535739000000000139e-18
8.343113553999999567e+03 8.738326000000000352e-18 2.365416999999999930e-18
8.344450032999999166e+03 3.789974999999999742e-18 6.324783999999999764e-19
8.345786527000000206e+03 1.017205999999999947e-17 1.882318999999999960e-18
8.347123035000000527e+03 2.144124999999999983e-17 1.904396999999999975e-18
8.348459557000000132e+03 1.608358000000000020e-17 1.951036000000000008e-18
8.349796093000000837e+03 2.265601999999999972e-17 2.253010000000000001e-18
8.351132643999999345e+03 1.172020999999999998e-17 1.709517999999999912e-18
8.352469209000000774e+03 1.715309999999999850e-17 2.608203000000000188e-18
8.353805787999999666e+03 1.277090000000000035e-17 1.398790000000000089e-18
8.355142380999999659e+03 9.096675999999999682e-18 1.532585000000000038e-18
8.356478988999999274e+03 1.452325000000000012e-17 1.802348000000000095e-18
8.357815609999999651e+03 1.337682000000000059e-17 1.787936000000000083e-18
8.359152245999999650e+03 1.226966999999999952e-17 1.563503999999999974e-18
8.360488896000000750e+03 1.312767000000000065e-17 1.624463000000000059e-18
8.361825560999999652e+03 1.341107000000000024e-17 1.677273000000000011e-18
8.363162239999999656e+03 8.375880000000000763e-18 1.527974999999999953e-18
8.364498932000000423e+03 7.615521999999999312e-18 9.838238000000000867e-19
8.365835639999999330e+03 1.872531999999999952e-17 1.977451000000000110e-18
8.367172361000000819e+03 1.568075000000000032e-17 1.821213000000000187e-18
8.368509095999999772e+03 1.634840999999999974e-17 2.093949999999999940e-18
8.369845846000000165e+03 1.451669000000000098e-17 1.848760999999999911e-18
8.371182609999999841e+03 2.041791999999999928e-17 1.600465999999999916e-18
8.372519388000000617e+03 1.142205999999999976e-17 1.487886999999999985e-18
8.373856180999999197e+03 5.062539000000000052e-18 1.372090999999999966e-18
8.375192988000000696e+03 1.279162999999999978e-17 1.555239000000000041e-18
8.376529807999999321e+03 1.631647000000000020e-17 1.863403000000000114e-18
8.377866643999999724e+03 1.486639999999999972e-17 1.849624999999999894e-18
8.379203493000000890e+03 1.614494000000000001e-17 1.737139000000000013e-18
8.380540355999999520e+03 1.747061000000000136e-17 2.096747999999999854e-18
8.381877233999999589e+03 1.129649999999999994e-17 1.605380999999999978e-18
8.383214126000000761e+03 1.385158999999999980e-17 1.719099000000000069e-18
8.384551032999999734e+03 2.466520000000000030e-17 2.272794000000000188e-18
8.385887952999999470e+03 1.778682999999999921e-17 2.038372000000000065e-18
8.387224888000000647e+03 1.674165000000000058e-17 1.952498000000000024e-18
8.388561836999999286e+03 1.797353000000000146e-17 1.987339999999999935e-18
8.389898800000000847e+03 1.298963999999999955e-17 1.484979999999999936e-18
8.391235776999999871e+03 8.532925999999999889e-18 1.390876999999999914e-18
8.392572769000000335e+03 1.211948999999999960e-17 1.690810000000000019e-18
8.393909773999999743e+03 1.422003999999999879e-17 1.689134999999999987e-18
8.395246794000000591e+03 1.297823000000000001e-17 1.386643000000000002e-18
8.396583828999999241e+03 8.658728999999999712e-18 1.041763000000000070e-18
8.397920877000000473e+03 2.451117999999999995e-17 2.339123999999999973e-18
8.399257939999999508e+03 1.124219000000000042e-17 1.765574000000000047e-18
8.400595016999999643e+03 3.016506000000000087e-17 2.556994000000000185e-18
8.401932108000000881e+03 1.328266000000000047e-17 1.453599999999999915e-18
8.403269212999999581e+03 1.585036000000000107e-17 1.884917999999999957e-18
8.404606332999999722e+03 9.832325999999999307e-18 1.459169000000000020e-18
8.405943466999999146e+03 1.236168000000000000e-17 1.669450000000000003e-18
8.407280614999999671e+03 1.669071999999999958e-17 1.810579000000000063e-18
8.408617776999999478e+03 1.780536000000000030e-17 1.796492000000000086e-18
8.409954953000000387e+03 1.567068999999999962e-17 1.780315000000000068e-18
8.411292143999999098e+03 9.500060999999999789e-18 1.554844999999999988e-18
8.412629349000000730e+03 5.857144000000000301e-18 1.227631000000000005e-18
8.413966567999999825e+03 2.885998999999999769e-17 2.276620000000000140e-18
8.415303801000000021e+03 2.528983000000000004e-17 2.726017000000000153e-18
8.416641048999999839e+03 2.222320000000000051e-17 2.189981999999999831e-18
8.417978311000000758e+03 1.517259000000000071e-17 1.707518000000000038e-18
8.419315586999999141e+03 2.149415999999999873e-17 2.097108000000000135e-18
8.420652877000000444e+03 9.048839999999999685e-18 1.356973000000000067e-18
8.421990180999999211e+03 1.206399000000000016e-17 1.561944999999999934e-18
8.423327499999999418e+03 1.773212000000000083e-17 1.943908000000000057e-18
8.424664833000000726e+03 1.228103000000000036e-17 1.633141999999999911e-18
8.426002179999999498e+03 2.058350999999999965e-17 2.000364999999999910e-18
8.427339540999999372e+03 1.528497999999999892e-17 1.919493000000000021e-18
8.428676917000000685e+03 1.744850999999999899e-17 2.055944999999999964e-18
8.430014306999999462e+03 1.674668000000000093e-17 2.378832000000000178e-18
8.431351710999999341e+03 1.005568999999999984e-17 1.746109000000000128e-18
8.432689129000000321e+03 1.744237000000000127e-17 1.742422000000000111e-18
8.434026561000000584e+03 1.342294999999999990e-17 1.581101999999999994e-18
8.435364008000000467e+03 1.119801999999999952e-17 1.353854999999999989e-18
8.436701468999999634e+03 1.257574000000000054e-17 1.488124999999999930e-18
8.438038943999999901e+03 1.292573999999999945e-17 1.704683999999999981e-18
8.439376432999999452e+03 1.348257999999999994e-17 1.572921000000000075e-18
8.440713936000000103e+03 1.039069999999999972e-17 1.430917000000000010e-18
8.442051454000000376e+03 1.306188000000000033e-17 1.675165000000000092e-18
8.443388985999999932e+03 1.952202000000000084e-17 1.833416000000000090e-18
8.444726532000000589e+03 1.734923999999999906e-17 1.953851999999999994e-18
8.446064093000000867e+03 1.201081000000000057e-17 1.634199000000000043e-18
8.447401667000000089e+03 1.552657000000000104e-17 1.574836999999999935e-18
8.448739256000000751e+03 1.328898999999999942e-17 1.665938000000000064e-18
8.450076859000000695e+03 1.294424999999999951e-17 1.544677000000000012e-18
8.451414475999999922e+03 1.352507999999999953e-17 1.784607000000000168e-18
8.452752108000000590e+03 1.292073999999999986e-17 1.669154000000000063e-18
8.454089753000000201e+03 1.460634000000000112e-17 1.853024999999999814e-18
8.455427412999999433e+03 9.808496000000000259e-18 1.508411999999999920e-18
8.456765086999999767e+03 1.551464999999999933e-17 1.767048999999999879e-18
8.458102775999999722e+03 1.453042999999999857e-17 1.568901999999999974e-18
8.459440478000000439e+03 1.224479999999999974e-17 1.460240000000000058e-18
8.460778195000000778e+03 1.393968999999999859e-17 1.748199000000000168e-18
8.462115926000000400e+03 1.111113000000000013e-17 1.508616999999999990e-18
8.463453670999999304e+03 1.493932999999999953e-17 2.674510000000000031e-18
8.464791430999999648e+03 2.104052000000000088e-17 2.272522000000000086e-18
8.466129204000000755e+03 6.788409000000000253e-18 1.352798999999999946e-18
8.467466991999999664e+03 2.343766999999999895e-17 2.036453000000000129e-18
8.468804793999999674e+03 1.258114000000000053e-17 1.546502000000000001e-18
8.470142610000000786e+03 1.675014000000000045e-17 1.742288000000000046e-18
8.471480440999999701e+03 1.594323999999999899e-17 1.716943999999999983e-18
8.472818284999999378e+03 1.531032999999999856e-17 1.683611999999999959e-18
8.474156144000000495e+03 9.014116000000000331e-18 1.596991000000000017e-18
8.475494017000000895e+03 1.067543999999999995e-17 1.481469999999999983e-18
8.476831904999999097e+03 1.223110999999999932e-17 1.568430000000000058e-18
8.478169805999999880e+03 1.492421000000000080e-17 1.695209999999999972e-18
8.479507722000000285e+03 1.146111999999999930e-17 1.592094999999999924e-18
8.480845651999999973e+03 1.401317999999999926e-17 1.359198999999999966e-18
8.482183596000000762e+03 1.000089000000000072e-17 1.354305000000000052e-18
8.483521554999999353e+03 1.077726999999999966e-17 1.382125000000000070e-18
8.484859527000000526e+03 1.366087999999999999e-17 1.794750000000000022e-18
8.486197513999999501e+03 1.341844999999999965e-17 1.562097000000000070e-18
8.487535514999999577e+03 1.597279000000000050e-17 1.734691999999999960e-18
8.488873530000000756e+03 1.120315000000000036e-17 1.671910999999999962e-18
8.490211559999999736e+03 7.523955999999999317e-18 1.218450999999999950e-18
8.491549602999999479e+03 1.166911000000000030e-17 1.695473000000000038e-18
8.492887661000000662e+03 1.642061999999999976e-17 1.914541000000000111e-18
8.494225732999999309e+03 1.239134999999999994e-17 1.473156999999999988e-18
8.495563819999999396e+03 2.132525000000000137e-17 1.667739000000000020e-18
8.496901920000000246e+03 1.266191999999999988e-17 1.785432999999999827e-18
8.498240035000000717e+03 1.410905000000000120e-17 1.351224999999999911e-18
8.499578164000000470e+03 1.438851999999999961e-17 1.661890999999999957e-18
8.500916306999999506e+03 1.342183999999999945e-17 1.384281000000000053e-18
8.502254463999999643e+03 7.892944000000000670e-18 1.253323999999999942e-18
8.503592635999999402e+03 1.518363999999999881e-17 1.940890000000000078e-18
8.504930822000000262e+03 1.995100000000000115e-17 1.649050999999999993e-18
8.506269022000000405e+03 1.564243000000000005e-17 1.788576999999999924e-18
8.507607235999999830e+03 1.042225999999999988e-17 1.356042999999999950e-18
8.508945464000000356e+03 1.731584000000000045e-17 1.718533999999999911e-18
8.510283707000000504e+03 1.816235000000000104e-17 1.591258999999999947e-18
8.511621963999999934e+03 7.672654000000000126e-18 1.636035999999999951e-18
8.512960235000000466e+03 1.337743999999999990e-17 1.478994999999999925e-18
8.514298520000000281e+03 1.168010999999999970e-17 1.504251000000000001e-18
8.515636819999999716e+03 1.083838999999999953e-17 1.941511000000000053e-18
8.516975132999999914e+03 9.921204000000000384e-18 1.420592999999999926e-18
8.518313460999999734e+03 9.295449999999999330e-18 1.352585000000000033e-18
8.519651803000000655e+03 1.668358000000000009e-17 1.793905999999999905e-18
8.520990159999999378e+03 5.902372000000000073e-18 1.148452000000000027e-18
8.522328530000000683e+03 1.173989000000000048e-17 1.522496999999999911e-18
8.523666914999999790e+03 8.424901999999999546e-18 1.488774999999999999e-18
8.525005313999999998e+03 1.076312000000000040e-17 1.515110000000000060e-18
8.526343726999999490e+03 1.217055000000000031e-17 1.521009999999999967e-18
8.527682154000000082e+03 1.166657000000000001e-17 1.441139000000000009e-18
8.529020596000000296e+03 9.780003999999999933e-18 1.370907000000000012e-18
8.530359051999999792e+03 1.471431000000000009e-17 1.743092999999999943e-18
8.531697522000000390e+03 1.048604999999999976e-17 1.237589000000000040e-18
8.533036006000000270e+03 1.208528000000000045e-17 1.539019999999999920e-18
8.534374503999999433e+03 1.060181999999999957e-17 1.508302000000000081e-18
8.535713017000000036e+03 1.586799999999999907e-17 1.630465000000000052e-18
8.537051543999999922e+03 1.874710000000000096e-17 1.867282999999999896e-18
8.538390085000000909e+03 2.110167999999999972e-17 2.111428999999999891e-18
8.539728639999999359e+03 9.183826000000000023e-18 1.304089000000000033e-18
8.541067209000000730e+03 1.925231999999999987e-17 1.791410000000000084e-18
8.542405792999999903e+03 1.482304999999999910e-17 1.570322000000000079e-18
8.543744391000000178e+03 1.345355000000000034e-17 1.598182000000000021e-18
8.545083002999999735e+03 1.182446000000000002e-17 1.656113000000000002e-18
8.546421629000000394e+03 1.229829000000000052e-17 1.542717999999999960e-18
8.547760270000000673e+03 2.308407999999999928e-17 2.093314999999999866e-18
8.549098923999999897e+03 1.458815999999999865e-17 1.533065000000000093e-18
8.550437593000000561e+03 1.506731999999999942e-17 1.737244999999999880e-18
8.551776276000000507e+03 1.019077000000000051e-17 1.771007000000000101e-18
8.553114974000000075e+03 1.075262000000000034e-17 1.434940000000000085e-18
8.554453685000000405e+03 1.024845000000000034e-17 1.702494000000000033e-18
8.555792411000000357e+03 1.334507000000000074e-17 1.595370000000000009e-18
8.557131150999999591e+03 1.437124999999999970e-17 1.614507999999999907e-18
8.558469904999999926e+03 1.442131000000000019e-17 1.801317999999999878e-18
8.559808672999999544e+03 9.372584000000000602e-18 1.384072999999999907e-18
8.561147456000000602e+03 1.094409000000000044e-17 1.396182999999999953e-18
8.562486252000000604e+03 1.549648000000000122e-17 1.597370999999999972e-18
8.563825063000000227e+03 1.388996999999999851e-17 1.532112000000000033e-18
8.565163888999999472e+03 1.171811000000000058e-17 1.652154999999999973e-18
8.566502727999999479e+03 1.406659000000000058e-17 1.510140000000000078e-18
8.567841581000000588e+03 1.094352999999999958e-17 1.318215999999999935e-18
8.569180448999999498e+03 1.528928999999999948e-17 1.540559999999999990e-18
8.570519330999999511e+03 1.461141999999999863e-17 1.500986999999999939e-18
8.571858227000000625e+03 1.594455000000000041e-17 1.645756999999999940e-18
8.573197137999999541e+03 1.308661000000000066e-17 1.640175999999999915e-18
8.574536061999999220e+03 1.272014999999999930e-17 1.584286999999999912e-18
8.575875001000000339e+03 1.622418999999999902e-17 1.581487000000000011e-18
8.577213954000000740e+03 1.085723000000000027e-17 1.542259999999999950e-18
8.578552921000000424e+03 1.134317000000000063e-17 1.557084000000000088e-18
8.579891902999999729e+03 1.361419999999999956e-17 1.585290000000000021e-18
8.581230897999999797e+03 1.318612000000000052e-17 1.543618999999999983e-18
8.582569907999999486e+03 1.262887999999999963e-17 1.585621000000000016e-18
8.583908932000000277e+03 2.015156000000000095e-17 1.986356999999999884e-18
8.585247970000000350e+03 1.699886000000000077e-17 1.691335000000000060e-18
8.586587023000000045e+03 1.319076000000000021e-17 1.594145000000000040e-18
8.587926089000000502e+03 1.300776000000000049e-17 1.529810000000000067e-18
8.589265170000000580e+03 1.396925000000000138e-17 1.667522000000000031e-18
8.590604264999999941e+03 1.493778000000000126e-17 1.605745999999999937e-18
8.591943374000000404e+03 1.056808000000000055e-17 1.429187000000000059e-18
8.593282498000000487e+03 1.179360000000000017e-17 1.571386999999999965e-18
8.594621634999999515e+03 2.694083000000000150e-17 2.197086999999999840e-18
8.595960786999999982e+03 1.446836000000000026e-17 1.686403000000000016e-18
8.597299952999999732e+03 9.321681999999999792e-18 1.249509000000000012e-18
8.598639133999999103e+03 1.638000999999999886e-17 1.824367000000000024e-18
8.599978327999999237e+03 1.144689000000000057e-17 1.563163999999999943e-18
8.601317537000000812e+03 1.446985000000000008e-17 1.605029999999999925e-18
8.602656758999999511e+03 1.196203000000000074e-17 1.511030999999999976e-18
8.603995996999999988e+03 1.043121000000000013e-17 1.423316999999999951e-18
8.605335247999999410e+03 1.352280999999999992e-17 1.514532999999999982e-18
8.606674512999999934e+03 1.537926000000000055e-17 1.699201999999999966e-18
8.608013793000000078e+03 1.422532999999999855e-17 1.754266000000000015e-18
8.609353086999999505e+03 1.315413000000000074e-17 1.531119000000000049e-18
8.610692395000000033e+03 1.061420999999999985e-17 1.376933000000000036e-18
8.612031716999999844e+03 1.244478000000000074e-17 1.683951999999999989e-18
8.613371053000000757e+03 1.159525999999999973e-17 1.460696999999999978e-18
8.614710403999999471e+03 2.043059999999999974e-17 2.150950999999999996e-18
8.616049768999999287e+03 1.552702000000000014e-17 1.638264000000000029e-18
8.617389148000000205e+03 2.309179999999999911e-17 2.092121999999999875e-18
8.618728541000000405e+03 1.529216000000000045e-17 1.730052000000000075e-18
8.620067949000000226e+03 1.867782999999999855e-17 2.100124999999999832e-18
8.621407370000000810e+03 2.829730999999999938e-18 1.008670000000000080e-18
8.622746805999999197e+03 1.213816999999999987e-17 1.615965999999999949e-18
8.624086256000000503e+03 1.684574999999999990e-17 1.892650999999999991e-18
8.625425719999999274e+03 7.430800000000000550e-18 1.293872999999999995e-18
8.626765198999999484e+03 4.568373000000000366e-18 9.999742999999999454e-19
8.628104691000000457e+03 1.461204000000000102e-17 1.740513999999999812e-18
8.629444197999999233e+03 8.396077999999999521e-18 1.625705000000000010e-18
8.630783718999999110e+03 2.024309999999999978e-17 1.886734999999999999e-18
8.632123255000000427e+03 9.706492000000000752e-18 1.648291000000000083e-18
8.633462804000000688e+03 5.485966000000000349e-18 1.344565999999999991e-18
8.634802368000000570e+03 8.664579000000000339e-18 1.354142000000000086e-18
8.636141944999999396e+03 1.794519999999999908e-17 2.223778999999999914e-18
8.637481536999999662e+03 1.129805999999999949e-17 1.612929000000000002e-18
8.638821143999999549e+03 1.649373999999999926e-17 1.778670999999999924e-18
8.640160764000000199e+03 2.251295000000000007e-17 2.197635999999999913e-18
8.641500399000000471e+03 1.002225000000000073e-17 1.715504999999999909e-18
8.642840048000000024e+03 1.477859000000000111e-17 1.645328999999999922e-18
8.644179711000000680e+03 7.263518000000000365e-18 1.409424999999999917e-18
8.645519388000000617e+03 8.833465999999999678e-18 1.582358000000000043e-18
8.646859078999999838e+03 1.095738000000000047e-17 1.401257000000000008e-18
8.648198785000000498e+03 1.297858999999999990e-17 1.865591999999999972e-18
8.649538505000000441e+03 2.004118999999999959e-17 1.907976999999999843e-18
8.650878238999999667e+03 1.062678000000000009e-17 1.433037999999999939e-18
8.652217986999999994e+03 2.130583999999999848e-17 2.027276000000000151e-18
8.653557748999999603e+03 1.497277000000000018e-17 1.664128999999999968e-18
8.654897526000000653e+03 1.230562999999999944e-17 1.900971000000000036e-18
8.656237316000000646e+03 1.667336999999999866e-17 1.865254000000000121e-18
8.657577121000000261e+03 1.645924000000000148e-17 1.747617000000000028e-18
8.658916940999999497e+03 1.664707000000000058e-17 1.689213000000000042e-18
8.660256773999999496e+03 9.981279000000000428e-18 1.588644000000000057e-18
8.661596621999999115e+03 1.464235999999999948e-17 1.844008999999999815e-18
8.662936482999999498e+03 1.305682000000000076e-17 1.515682999999999972e-18
8.664276358999999502e+03 2.766150999999999850e-17 2.555113000000000188e-18
8.665616249000000607e+03 1.769748000000000053e-17 1.852978999999999930e-18
8.666956153999999515e+03 1.757372000000000019e-17 1.966880000000000045e-18
8.668296071999999185e+03 1.551784000000000124e-17 1.719688000000000066e-18
8.669636005000000296e+03 1.743734000000000092e-17 2.022303999999999990e-18
8.670975952000000689e+03 1.666357999999999866e-17 1.913024999999999880e-18
8.672315913000000364e+03 1.779877000000000039e-17 1.794473000000000050e-18
8.673655887999999322e+03 1.571578999999999948e-17 1.828570000000000047e-18
8.674995877999999720e+03 1.902196000000000043e-17 1.824263999999999848e-18
8.676335881999999401e+03 1.252575999999999952e-17 1.687300999999999963e-18
8.677675898999999845e+03 1.214983000000000062e-17 1.729230000000000004e-18
8.679015932000000248e+03 1.520619999999999848e-17 1.761786999999999930e-18
8.680355977999999595e+03 1.112764999999999949e-17 1.405030999999999923e-18
8.681696038000000044e+03 7.948427000000000700e-18 1.420377000000000026e-18
8.683036113000000114e+03 1.380678000000000011e-17 1.521996999999999991e-18
8.684376201999999466e+03 1.058400000000000007e-17 1.413088000000000096e-18
8.685716304999999920e+03 1.270405999999999956e-17 1.717355000000000019e-18
8.687056421999999657e+03 1.367552000000000040e-17 1.935284000000000125e-18
8.688396554000000833e+03 1.255574000000000065e-17 1.557754000000000024e-18
8.689736698999999135e+03 1.305683000000000050e-17 1.660837000000000094e-18
8.691076859000000695e+03 1.745767000000000149e-17 1.807762000000000180e-18
8.692417032999999719e+03 1.350650999999999948e-17 1.649082999999999971e-18
8.693757220999999845e+03 1.561071000000000096e-17 1.696679000000000037e-18
8.695097423999999592e+03 1.633416999999999973e-17 1.739311999999999978e-18
8.696437640000000101e+03 1.392270999999999885e-17 1.617242000000000057e-18
8.697777871000000232e+03 1.281893999999999937e-17 1.540799000000000024e-18
8.699118115999999645e+03 1.311658000000000051e-17 1.488952999999999961e-18
8.700458375000000160e+03 1.452208000000000123e-17 1.774739000000000106e-18
8.701798647999999957e+03 9.230875000000000581e-18 1.359774000000000057e-18
8.703138935999999376e+03 1.654017000000000002e-17 1.664089999999999941e-18
8.704479237999999896e+03 1.537075999999999940e-17 1.645771999999999935e-18
8.705819553999999698e+03 1.321053999999999966e-17 1.821946000000000181e-18
8.707159884000000602e+03 1.291709000000000065e-17 1.499685000000000005e-18
8.708500228000000789e+03 1.478246000000000077e-17 1.759988999999999857e-18
8.709840587000000596e+03 1.206678000000000013e-17 1.409644000000000085e-18
8.711180958999999348e+03 1.370395999999999992e-17 1.710609999999999906e-18
8.712521345999999539e+03 1.312930999999999967e-17 1.704863999999999929e-18
8.713861747000000832e+03 9.898535000000000000e-18 1.408356000000000058e-18
8.715202162999999928e+03 1.364930000000000024e-17 1.642641000000000040e-18
8.716542591999999786e+03 1.377207000000000009e-17 1.736334000000000116e-18
8.717883035999999265e+03 1.016697000000000068e-17 1.415267999999999918e-18
